SerialNr,MaterialNr_x,CheckMode_x,TestSystem_x,Description_x,Date_x,Time_x,Error_x,ErrorCat_x,Duration_x,Duration.1_x,col_11,col_12,col_13,MaterialNr_y,CheckMode_y,TestSystem_y,Description_y,Date_y,Time_y,Error_y,ErrorCat_y,Duration_y,Duration.1_y,col_21,col_22,col_23,MaterialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_31
2161,MatNr2,PrMod2,TSys54,AB-2CD-6,17.12.2023,18:49:09,OK,OK,00:02:24,00:02:24,0.1,30.0,14.0,MatNr2,PrMod4,TSys32,AB-2CD-6,17.12.2023,18:55:03,OK,OK,00:02:13,00:02:13,42.0,19.499999999999982,0.0,MatNr2,PrMod2,TSys54,AB-3CD-5,17.12.2023,18:59:41,OK,OK,00:02:13,00:02:13,0.0
2162,MatNr2,PrMod3,TSys32,AB-2CD-2,17.12.2023,19:10:44,OK,OK,00:02:03,00:02:03,0.2,20.0,15.0,MatNr2,PrMod2,TSys32,AB-2CD-9,17.12.2023,19:14:48,OK,OK,00:02:20,00:02:20,46.0,19.69999999999998,1.0,MatNr2,PrMod3,TSys32,AB-3CD-2,17.12.2023,19:19:14,angel_to_wide,Tolerance_violence,00:01:51,00:01:51,0.0
2163,MatNr1,PrMod4,TSys32,AB-1CD-4,17.12.2023,19:31:20,OK,OK,00:01:36,00:01:36,0.5,90.0,11.0,MatNr1,PrMod4,TSys32,AB-2CD-9,17.12.2023,19:35:57,OK,OK,00:02:06,00:02:06,44.0,7.1,1.0,MatNr1,PrMod1,TSys54,AB-2CD-8,17.12.2023,19:42:34,OK,OK,00:01:45,00:01:45,0.0
2164,MatNr3,PrMod3,TSys27,AB-3CD-0,17.12.2023,19:57:41,OK,OK,00:02:46,00:02:46,96.0,59.0,15.0,MatNr3,PrMod3,TSys54,AB-2CD-1,17.12.2023,20:03:25,OK,OK,00:02:18,00:02:18,55.0,7.1,0.0,MatNr3,PrMod2,TSys32,AB-3CD-8,17.12.2023,20:08:26,OK,OK,00:01:39,00:01:39,0.0
2165,MatNr1,PrMod2,TSys27,AB-1CD-0,17.12.2023,20:22:53,OK,OK,00:01:37,00:01:37,76.0,16.0,20.0,MatNr1,PrMod4,TSys32,AB-3CD-5,17.12.2023,20:28:00,OK,OK,00:01:39,00:01:39,65.0,18.399999999999988,2.0,MatNr1,PrMod2,TSys54,AB-1CD-6,17.12.2023,20:33:09,OK,OK,00:01:49,00:01:49,-0.0
2166,MatNr3,PrMod4,TSys27,AB-3CD-9,17.12.2023,20:44:59,OK,OK,00:01:34,00:01:34,0.1,54.0,12.0,MatNr3,PrMod3,TSys54,AB-1CD-9,17.12.2023,20:50:40,OK,OK,00:01:51,00:01:51,62.0,19.199999999999985,2.0,MatNr3,PrMod4,TSys27,AB-3CD-8,17.12.2023,20:54:01,OK,OK,00:01:49,00:01:49,0.0
2167,MatNr1,PrMod3,TSys54,AB-1CD-1,17.12.2023,21:09:13,OK,OK,00:01:54,00:01:54,-2.16,10.0,9.0,MatNr1,PrMod4,TSys32,AB-3CD-5,17.12.2023,21:14:20,OK,OK,00:02:14,00:02:14,69.0,18.899999999999984,1.0,MatNr1,PrMod1,TSys27,AB-1CD-9,17.12.2023,21:18:40,OK,OK,00:02:48,00:02:48,0.0
2168,MatNr3,PrMod3,TSys54,AB-3CD-2,17.12.2023,21:33:43,OK,OK,00:01:57,00:01:57,81.0,8.0,11.0,MatNr3,PrMod2,TSys54,AB-1CD-0,17.12.2023,21:38:22,OK,OK,00:02:15,00:02:15,50.0,18.999999999999982,0.0,MatNr3,PrMod4,TSys32,AB-3CD-7,17.12.2023,21:43:16,OK,OK,00:02:03,00:02:03,0.0
2169,MatNr3,PrMod4,TSys54,AB-3CD-2,17.12.2023,21:54:23,OK,OK,00:01:15,00:01:15,1.3000000000000005,95.0,20.0,MatNr3,PrMod4,TSys32,AB-1CD-2,17.12.2023,22:00:04,OK,OK,00:01:42,00:01:42,60.0,15.1,0.0,MatNr3,PrMod2,TSys27,AB-1CD-2,17.12.2023,22:04:26,OK,OK,00:02:13,00:02:13,0.0
2170,MatNr1,PrMod1,TSys54,AB-1CD-4,17.12.2023,22:18:41,OK,OK,00:02:09,00:02:09,70.0,49.0,12.0,MatNr1,PrMod3,TSys27,AB-1CD-7,17.12.2023,22:29:16,OK,OK,00:02:02,00:02:02,50.0,7.0,1.0,MatNr1,PrMod3,TSys27,AB-3CD-9,17.12.2023,22:34:37,Angel_to_low,Tolerance_violence,00:01:42,00:01:42,0.0
2170,MatNr1,PrMod1,TSys54,AB-1CD-4,17.12.2023,22:23:24,OK,OK,00:01:42,00:01:42,70.0,49.0,12.0,MatNr1,PrMod3,TSys27,AB-1CD-7,17.12.2023,22:29:16,OK,OK,00:02:02,00:02:02,50.0,7.0,1.0,MatNr1,PrMod3,TSys27,AB-3CD-9,17.12.2023,22:34:37,Angel_to_low,Tolerance_violence,00:01:42,00:01:42,0.0
2171,MatNr2,PrMod3,TSys54,AB-2CD-1,17.12.2023,22:48:30,OK,OK,00:01:33,00:01:33,99.0,75.0,6.0,MatNr2,PrMod1,TSys54,AB-1CD-3,17.12.2023,22:53:35,OK,OK,00:02:33,00:02:33,65.0,15.4,2.0,MatNr2,PrMod2,TSys54,AB-2CD-1,17.12.2023,23:02:12,System_issue,System_error,00:01:43,00:01:43,0.0
2171,MatNr2,PrMod3,TSys54,AB-2CD-1,17.12.2023,22:48:30,OK,OK,00:01:33,00:01:33,99.0,75.0,6.0,MatNr2,PrMod1,TSys54,AB-1CD-3,17.12.2023,22:58:30,OK,OK,00:01:36,00:01:36,65.0,15.4,2.0,MatNr2,PrMod2,TSys54,AB-2CD-1,17.12.2023,23:02:12,System_issue,System_error,00:01:43,00:01:43,0.0
2172,MatNr2,PrMod2,TSys32,AB-2CD-9,17.12.2023,23:14:28,OK,OK,00:01:48,00:01:48,74.0,65.0,5.0,MatNr2,PrMod3,TSys32,AB-3CD-6,17.12.2023,23:17:47,OK,OK,00:02:09,00:02:09,50.0,15.999999999999996,2.0,MatNr2,PrMod4,TSys27,AB-2CD-0,17.12.2023,23:23:13,OK,OK,00:02:25,00:02:25,0.0
2173,MatNr3,PrMod2,TSys32,AB-3CD-4,17.12.2023,23:36:28,OK,OK,00:01:40,00:01:40,74.0,58.0,7.0,MatNr3,PrMod3,TSys54,AB-1CD-7,17.12.2023,23:40:44,OK,OK,00:01:57,00:01:57,67.0,17.099999999999994,0.0,MatNr3,PrMod4,TSys32,AB-3CD-2,17.12.2023,23:47:12,OK,OK,00:01:23,00:01:23,0.0
2174,MatNr2,PrMod3,TSys27,AB-2CD-4,18.12.2023,00:00:59,OK,OK,00:02:38,00:02:38,0.6,55.0,16.0,MatNr2,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:07:19,angel_to_wide,Tolerance_violence,00:02:15,00:02:15,42.0,17.69999999999999,0.0,MatNr2,PrMod4,TSys27,AB-1CD-2,18.12.2023,00:23:40,angel_to_wide,Tolerance_violence,00:01:47,00:01:47,0.0
2174,MatNr2,PrMod3,TSys27,AB-2CD-4,18.12.2023,00:00:59,OK,OK,00:02:38,00:02:38,0.6,55.0,16.0,MatNr2,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:12:19,OK,OK,00:02:13,00:02:13,-95.98,17.69999999999999,0.0,MatNr2,PrMod4,TSys27,AB-1CD-2,18.12.2023,00:23:40,angel_to_wide,Tolerance_violence,00:01:47,00:01:47,0.0
2174,MatNr2,PrMod3,TSys27,AB-2CD-4,18.12.2023,00:00:59,OK,OK,00:02:38,00:02:38,0.6,55.0,16.0,MatNr2,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:17:59,OK,OK,00:02:12,00:02:12,42.0,17.69999999999999,0.0,MatNr2,PrMod4,TSys27,AB-1CD-2,18.12.2023,00:23:40,angel_to_wide,Tolerance_violence,00:01:47,00:01:47,0.0
2175,MatNr3,PrMod4,TSys32,AB-3CD-7,18.12.2023,00:36:20,OK,OK,00:02:14,00:02:14,-1.11,61.0,25.0,MatNr3,PrMod4,TSys54,AB-1CD-7,18.12.2023,00:40:04,OK,OK,00:02:34,00:02:34,63.0,15.899999999999997,2.0,MatNr3,PrMod1,TSys32,AB-3CD-9,18.12.2023,00:46:49,System_issue,System_error,00:02:39,00:02:39,0.0
2176,MatNr1,PrMod3,TSys27,AB-1CD-0,18.12.2023,01:00:17,OK,OK,00:02:17,00:02:17,78.0,18.0,22.0,MatNr1,PrMod3,TSys27,AB-1CD-7,18.12.2023,01:04:51,OK,OK,00:01:37,00:01:37,61.0,16.699999999999996,0.0,MatNr1,PrMod4,TSys32,AB-3CD-4,18.12.2023,01:08:17,OK,OK,00:02:20,00:02:20,-0.0
2177,MatNr3,PrMod1,TSys54,AB-3CD-3,18.12.2023,01:21:17,OK,OK,00:02:17,00:02:17,0.7000000000000001,43.0,5.0,MatNr3,PrMod2,TSys27,AB-3CD-5,18.12.2023,01:26:18,OK,OK,00:01:58,00:01:58,59.0,9.299999999999992,0.0,MatNr3,PrMod1,TSys27,AB-2CD-2,18.12.2023,01:31:01,OK,OK,00:02:24,00:02:24,0.0
2178,MatNr2,PrMod2,TSys54,AB-2CD-7,18.12.2023,01:43:18,OK,OK,00:02:12,00:02:12,94.0,39.0,21.0,MatNr2,PrMod1,TSys27,AB-1CD-9,18.12.2023,01:48:14,OK,OK,00:01:58,00:01:58,56.0,9.199999999999992,2.0,MatNr2,PrMod1,TSys54,AB-1CD-3,18.12.2023,01:53:25,OK,OK,00:01:38,00:01:38,0.0
2179,MatNr3,PrMod4,TSys27,AB-3CD-2,18.12.2023,02:07:24,OK,OK,00:01:57,00:01:57,0.5,40.0,14.0,MatNr3,PrMod2,TSys54,AB-2CD-3,18.12.2023,02:12:36,OK,OK,00:01:46,00:01:46,94.04,8.699999999999994,2.0,MatNr3,PrMod4,TSys54,AB-2CD-0,18.12.2023,02:20:53,System_issue,System_error,00:02:05,00:02:05,0.0
2179,MatNr3,PrMod4,TSys27,AB-3CD-2,18.12.2023,02:07:24,OK,OK,00:01:57,00:01:57,0.5,40.0,14.0,MatNr3,PrMod2,TSys54,AB-2CD-3,18.12.2023,02:16:39,OK,OK,00:01:33,00:01:33,41.0,8.699999999999994,2.0,MatNr3,PrMod4,TSys54,AB-2CD-0,18.12.2023,02:20:53,System_issue,System_error,00:02:05,00:02:05,0.0
2180,MatNr3,PrMod1,TSys54,AB-3CD-2,18.12.2023,02:37:16,OK,OK,00:02:11,00:02:11,0.22,84.0,7.0,MatNr3,PrMod3,TSys54,AB-2CD-0,18.12.2023,02:41:49,OK,OK,00:02:11,00:02:11,52.0,16.299999999999997,0.0,MatNr3,PrMod2,TSys54,AB-1CD-7,18.12.2023,02:46:43,OK,OK,00:01:53,00:01:53,0.0
2181,MatNr3,PrMod4,TSys32,AB-3CD-7,18.12.2023,02:59:11,OK,OK,00:02:02,00:02:02,83.0,35.0,7.0,MatNr3,PrMod2,TSys27,AB-1CD-0,18.12.2023,03:05:04,OK,OK,00:02:23,00:02:23,51.0,15.4,1.0,MatNr3,PrMod4,TSys54,AB-2CD-9,18.12.2023,03:10:29,System_issue,System_error,00:02:11,00:02:11,0.0
2182,MatNr1,PrMod3,TSys54,AB-1CD-7,18.12.2023,03:26:00,OK,OK,00:02:33,00:02:33,-199.71,98.0,5.0,MatNr1,PrMod1,TSys32,AB-2CD-1,18.12.2023,03:32:46,OK,OK,00:01:25,00:01:25,42.0,17.099999999999994,-0.0,MatNr1,PrMod1,TSys27,AB-1CD-8,18.12.2023,03:37:38,OK,OK,00:02:17,00:02:17,0.0
2183,MatNr2,PrMod4,TSys27,AB-2CD-4,18.12.2023,03:49:57,OK,OK,00:02:12,00:02:12,-162.26,8.0,27.0,MatNr2,PrMod1,TSys27,AB-3CD-8,18.12.2023,03:54:22,OK,OK,00:02:07,00:02:07,56.0,7.0,1.0,MatNr2,PrMod3,TSys54,AB-2CD-9,18.12.2023,03:59:39,OK,OK,00:02:06,00:02:06,0.0
2184,MatNr2,PrMod3,TSys32,AB-2CD-4,18.12.2023,04:15:21,OK,OK,00:01:36,00:01:36,0.6,80.0,13.0,MatNr2,PrMod2,TSys54,AB-1CD-1,18.12.2023,04:18:25,OK,OK,00:01:57,00:01:57,65.0,8.699999999999994,1.0,MatNr2,PrMod4,TSys54,AB-2CD-7,18.12.2023,04:27:45,System_issue,System_error,00:02:18,00:02:18,0.0
2184,MatNr2,PrMod3,TSys32,AB-2CD-4,18.12.2023,04:15:21,OK,OK,00:01:36,00:01:36,0.6,80.0,13.0,MatNr2,PrMod2,TSys54,AB-1CD-1,18.12.2023,04:22:05,OK,OK,00:01:52,00:01:52,65.0,8.699999999999994,1.0,MatNr2,PrMod4,TSys54,AB-2CD-7,18.12.2023,04:27:45,System_issue,System_error,00:02:18,00:02:18,0.0
2185,MatNr1,PrMod4,TSys27,AB-1CD-0,18.12.2023,04:42:24,OK,OK,00:01:42,00:01:42,0.7000000000000001,51.0,23.0,MatNr1,PrMod2,TSys32,AB-2CD-9,18.12.2023,04:45:42,OK,OK,00:01:59,00:01:59,50.0,16.099999999999994,0.0,MatNr1,PrMod2,TSys32,AB-1CD-1,18.12.2023,04:52:15,OK,OK,00:01:41,00:01:41,0.0
2186,MatNr1,PrMod1,TSys54,AB-1CD-2,18.12.2023,05:07:08,OK,OK,00:01:20,00:01:20,93.0,92.0,14.0,MatNr1,PrMod4,TSys27,AB-1CD-9,18.12.2023,05:10:41,OK,OK,00:01:58,00:01:58,43.0,7.399999999999999,0.0,MatNr1,PrMod3,TSys32,AB-2CD-4,18.12.2023,05:15:56,OK,OK,00:01:54,00:01:54,0.0
2187,MatNr1,PrMod1,TSys54,AB-1CD-3,18.12.2023,05:28:11,OK,OK,00:02:12,00:02:12,92.0,1.25,9.0,MatNr1,PrMod2,TSys32,AB-2CD-1,18.12.2023,05:34:27,OK,OK,00:01:25,00:01:25,55.0,7.599999999999998,0.15,MatNr1,PrMod2,TSys54,AB-2CD-7,18.12.2023,05:37:54,OK,OK,00:01:44,00:01:44,0.0
2188,MatNr1,PrMod2,TSys54,AB-1CD-7,18.12.2023,05:51:18,OK,OK,00:01:15,00:01:15,98.0,19.0,19.0,MatNr1,PrMod1,TSys32,AB-1CD-7,18.12.2023,05:54:55,OK,OK,00:01:40,00:01:40,50.0,18.29999999999999,2.0,MatNr1,PrMod2,TSys54,AB-1CD-0,18.12.2023,06:00:50,OK,OK,00:01:30,00:01:30,0.0
2189,MatNr1,PrMod3,TSys54,AB-1CD-5,18.12.2023,06:11:50,OK,OK,00:02:12,00:02:12,-194.79,11.0,22.0,MatNr1,PrMod4,TSys32,AB-1CD-4,18.12.2023,06:16:38,OK,OK,00:02:27,00:02:27,62.88,7.799999999999997,2.0,MatNr1,PrMod3,TSys32,AB-1CD-4,18.12.2023,06:21:31,OK,OK,00:01:54,00:01:54,0.0
2190,MatNr2,PrMod1,TSys32,AB-2CD-0,18.12.2023,06:32:58,OK,OK,00:02:06,00:02:06,0.1,98.0,-35.99,MatNr2,PrMod4,TSys27,AB-3CD-0,18.12.2023,06:38:18,OK,OK,00:01:10,00:01:10,64.0,8.899999999999993,0.0,MatNr2,PrMod2,TSys54,AB-1CD-6,18.12.2023,06:42:23,System_issue,System_error,00:01:20,00:01:20,-0.0
2191,MatNr1,PrMod1,TSys54,AB-1CD-9,18.12.2023,06:56:55,OK,OK,00:02:01,00:02:01,1.2000000000000002,13.0,19.0,MatNr1,PrMod1,TSys32,AB-1CD-2,18.12.2023,07:03:01,OK,OK,00:01:54,00:01:54,41.0,17.199999999999992,1.0,MatNr1,PrMod4,TSys54,AB-3CD-7,18.12.2023,07:07:51,OK,OK,00:01:48,00:01:48,0.0
2192,MatNr3,PrMod2,TSys54,AB-3CD-5,18.12.2023,07:20:47,OK,OK,00:02:12,00:02:12,0.5,5.0,2.28,MatNr3,PrMod4,TSys32,AB-3CD-1,18.12.2023,07:25:16,OK,OK,00:02:22,00:02:22,124.74,8.899999999999993,0.0,MatNr3,PrMod1,TSys27,AB-2CD-6,18.12.2023,07:30:17,OK,OK,00:01:35,00:01:35,0.0
2193,MatNr1,PrMod3,TSys54,AB-1CD-3,18.12.2023,07:44:25,OK,OK,00:02:10,00:02:10,71.0,73.0,20.0,MatNr1,PrMod2,TSys32,AB-1CD-4,18.12.2023,07:47:38,OK,OK,00:01:52,00:01:52,45.0,15.2,1.0,MatNr1,PrMod2,TSys27,AB-3CD-0,18.12.2023,07:52:56,OK,OK,00:02:10,00:02:10,0.0
2194,MatNr1,PrMod4,TSys32,AB-1CD-7,18.12.2023,08:06:48,OK,OK,00:02:12,00:02:12,0.8,98.0,29.0,MatNr1,PrMod3,TSys54,AB-3CD-3,18.12.2023,08:11:39,OK,OK,00:02:17,00:02:17,52.0,17.39999999999999,2.0,MatNr1,PrMod2,TSys32,AB-2CD-7,18.12.2023,08:16:28,angel_to_wide,Tolerance_violence,00:01:53,00:01:53,0.0
2195,MatNr2,PrMod2,TSys32,AB-2CD-0,18.12.2023,08:30:05,OK,OK,00:02:04,00:02:04,0.9,8.0,27.0,MatNr2,PrMod3,TSys54,AB-1CD-7,18.12.2023,08:34:05,OK,OK,00:02:04,00:02:04,56.0,8.599999999999994,2.0,MatNr2,PrMod3,TSys54,AB-3CD-9,18.12.2023,08:38:54,OK,OK,00:01:10,00:01:10,0.0
2196,MatNr2,PrMod3,TSys27,AB-2CD-2,18.12.2023,08:51:54,OK,OK,00:01:37,00:01:37,0.4,86.0,12.0,MatNr2,PrMod1,TSys32,AB-2CD-3,18.12.2023,08:56:23,OK,OK,00:02:11,00:02:11,58.0,18.799999999999983,1.0,MatNr2,PrMod2,TSys27,AB-3CD-5,18.12.2023,09:00:59,OK,OK,00:01:41,00:01:41,0.0
2197,MatNr3,PrMod1,TSys32,AB-3CD-6,18.12.2023,09:16:53,OK,OK,00:02:14,00:02:14,71.0,98.0,28.0,MatNr3,PrMod2,TSys54,AB-2CD-5,18.12.2023,09:21:37,OK,OK,00:01:43,00:01:43,49.0,7.399999999999999,2.0,MatNr3,PrMod3,TSys32,AB-2CD-6,18.12.2023,09:26:10,OK,OK,00:02:23,00:02:23,0.0
2198,MatNr2,PrMod2,TSys27,AB-2CD-6,18.12.2023,09:38:39,OK,OK,00:02:09,00:02:09,0.3,37.0,27.0,MatNr2,PrMod2,TSys27,AB-2CD-4,18.12.2023,09:43:13,OK,OK,00:01:30,00:01:30,62.0,9.499999999999991,1.0,MatNr2,PrMod4,TSys27,AB-1CD-6,18.12.2023,09:47:35,OK,OK,00:01:48,00:01:48,0.0
2199,MatNr3,PrMod1,TSys32,AB-3CD-8,18.12.2023,09:58:49,OK,OK,00:01:44,00:01:44,1.0,38.0,9.0,MatNr3,PrMod2,TSys32,AB-1CD-8,18.12.2023,10:03:50,OK,OK,00:01:38,00:01:38,62.0,17.99999999999999,0.0,MatNr3,PrMod1,TSys32,AB-3CD-1,18.12.2023,10:07:47,OK,OK,00:02:09,00:02:09,0.0
2200,MatNr3,PrMod1,TSys32,AB-3CD-4,18.12.2023,10:21:10,OK,OK,00:02:09,00:02:09,91.0,38.0,25.0,MatNr3,PrMod1,TSys54,AB-2CD-5,18.12.2023,10:25:44,OK,OK,00:02:03,00:02:03,63.0,18.099999999999987,2.0,MatNr3,PrMod1,TSys54,AB-2CD-3,18.12.2023,10:30:29,OK,OK,00:02:00,00:02:00,0.0
2201,MatNr2,PrMod1,TSys27,AB-2CD-0,18.12.2023,10:43:27,OK,OK,00:01:40,00:01:40,0.3,13.0,21.0,MatNr2,PrMod2,TSys32,AB-3CD-5,18.12.2023,10:48:35,OK,OK,00:01:31,00:01:31,61.0,7.9999999999999964,0.0,MatNr2,PrMod2,TSys32,AB-3CD-5,18.12.2023,10:53:11,OK,OK,00:01:38,00:01:38,0.0
2202,MatNr1,PrMod1,TSys32,AB-1CD-5,18.12.2023,11:06:47,OK,OK,00:02:25,00:02:25,77.0,88.0,6.0,MatNr1,PrMod3,TSys27,AB-2CD-5,18.12.2023,11:11:22,OK,OK,00:02:34,00:02:34,54.0,15.799999999999995,2.0,MatNr1,PrMod4,TSys54,AB-3CD-5,18.12.2023,11:16:37,OK,OK,00:01:58,00:01:58,0.0
2203,MatNr1,PrMod3,TSys27,AB-1CD-0,18.12.2023,11:29:54,OK,OK,00:01:47,00:01:47,0.5,63.0,24.0,MatNr1,PrMod1,TSys27,AB-1CD-5,18.12.2023,11:33:24,OK,OK,00:01:49,00:01:49,44.0,15.899999999999997,2.0,MatNr1,PrMod2,TSys54,AB-2CD-8,18.12.2023,11:37:26,OK,OK,00:02:45,00:02:45,0.0
2204,MatNr2,PrMod4,TSys32,AB-2CD-8,18.12.2023,11:51:03,OK,OK,00:02:08,00:02:08,90.0,66.0,13.0,MatNr2,PrMod4,TSys32,AB-1CD-5,18.12.2023,11:55:59,angel_to_wide,Tolerance_violence,00:01:35,00:01:35,57.0,19.299999999999983,0.0,MatNr2,PrMod1,TSys32,AB-2CD-4,18.12.2023,12:01:12,angel_to_wide,Tolerance_violence,00:01:07,00:01:07,0.0
2205,MatNr1,PrMod4,TSys32,AB-1CD-8,18.12.2023,12:12:16,OK,OK,00:01:42,00:01:42,1.4,16.0,17.0,MatNr1,PrMod3,TSys27,AB-2CD-2,18.12.2023,12:17:04,OK,OK,00:01:43,00:01:43,65.0,17.199999999999992,1.0,MatNr1,PrMod3,TSys54,AB-1CD-6,18.12.2023,12:21:32,OK,OK,00:02:01,00:02:01,0.0
2206,MatNr2,PrMod2,TSys27,AB-2CD-1,18.12.2023,12:34:12,OK,OK,00:02:01,00:02:01,0.5,82.0,28.0,MatNr2,PrMod2,TSys54,AB-1CD-6,18.12.2023,12:38:35,OK,OK,00:01:59,00:01:59,57.0,18.899999999999984,2.0,MatNr2,PrMod3,TSys27,AB-1CD-7,18.12.2023,12:42:38,OK,OK,00:03:02,00:03:02,0.0
2207,MatNr3,PrMod4,TSys54,AB-3CD-5,18.12.2023,12:58:15,OK,OK,00:01:55,00:01:55,0.2,80.0,9.0,MatNr3,PrMod3,TSys32,AB-2CD-7,18.12.2023,13:02:39,OK,OK,00:02:18,00:02:18,60.0,18.499999999999982,0.0,MatNr3,PrMod1,TSys54,AB-1CD-5,18.12.2023,13:07:44,OK,OK,00:02:09,00:02:09,0.0
2208,MatNr3,PrMod1,TSys27,AB-3CD-4,18.12.2023,13:20:37,OK,OK,00:01:59,00:01:59,82.0,51.0,18.0,MatNr3,PrMod4,TSys54,AB-2CD-3,18.12.2023,13:26:19,OK,OK,00:02:13,00:02:13,46.0,18.799999999999983,0.0,MatNr3,PrMod1,TSys27,AB-2CD-7,18.12.2023,13:30:49,OK,OK,00:01:25,00:01:25,0.0
2209,MatNr2,PrMod3,TSys54,AB-2CD-6,18.12.2023,13:42:40,OK,OK,00:01:59,00:01:59,0.4,74.0,21.0,MatNr2,PrMod2,TSys27,AB-3CD-9,18.12.2023,13:47:43,OK,OK,00:02:14,00:02:14,16.6,8.199999999999996,1.0,MatNr2,PrMod3,TSys32,AB-3CD-5,18.12.2023,13:53:39,OK,OK,00:02:06,00:02:06,0.0
2210,MatNr3,PrMod4,TSys27,AB-3CD-8,18.12.2023,14:07:45,OK,OK,00:02:03,00:02:03,1.5000000000000002,65.0,22.0,MatNr3,PrMod2,TSys32,AB-2CD-0,18.12.2023,14:13:58,OK,OK,00:01:51,00:01:51,57.0,9.499999999999991,1.0,MatNr3,PrMod4,TSys27,AB-3CD-5,18.12.2023,14:18:55,System_issue,System_error,00:01:43,00:01:43,0.0
2210,MatNr3,PrMod4,TSys27,AB-3CD-8,18.12.2023,14:07:45,OK,OK,00:02:03,00:02:03,1.5000000000000002,65.0,22.0,MatNr3,PrMod2,TSys32,AB-2CD-0,18.12.2023,14:13:58,OK,OK,00:01:51,00:01:51,57.0,9.499999999999991,1.0,MatNr3,PrMod4,TSys27,AB-3CD-5,18.12.2023,14:22:39,System_issue,System_error,00:01:24,00:01:24,0.0
2211,MatNr3,PrMod2,TSys32,AB-3CD-2,18.12.2023,14:34:03,OK,OK,00:02:28,00:02:28,84.0,26.0,10.0,MatNr3,PrMod1,TSys27,AB-1CD-1,18.12.2023,14:39:48,OK,OK,00:01:49,00:01:49,58.0,7.9999999999999964,0.0,MatNr3,PrMod1,TSys32,AB-1CD-3,18.12.2023,14:45:12,OK,OK,00:01:44,00:01:44,0.0
2212,MatNr1,PrMod1,TSys54,AB-1CD-5,18.12.2023,14:56:42,OK,OK,00:01:52,00:01:52,1.0,35.0,26.0,MatNr1,PrMod3,TSys54,AB-3CD-8,18.12.2023,15:01:08,OK,OK,00:01:55,00:01:55,40.0,8.299999999999995,3.37,MatNr1,PrMod1,TSys27,AB-3CD-9,18.12.2023,15:05:56,System_issue,System_error,00:01:49,00:01:49,0.0
2213,MatNr2,PrMod2,TSys54,AB-2CD-4,18.12.2023,15:20:19,OK,OK,00:01:50,00:01:50,1.3000000000000005,68.0,28.0,MatNr2,PrMod3,TSys32,AB-3CD-0,18.12.2023,15:25:40,OK,OK,00:02:12,00:02:12,57.0,13.02,0.0,MatNr2,PrMod4,TSys27,AB-3CD-6,18.12.2023,15:31:01,OK,OK,00:01:53,00:01:53,0.0
2214,MatNr1,PrMod4,TSys27,AB-1CD-3,18.12.2023,15:45:39,OK,OK,00:01:43,00:01:43,1.2000000000000002,82.0,7.0,MatNr1,PrMod1,TSys32,AB-3CD-9,18.12.2023,15:50:21,OK,OK,00:01:47,00:01:47,68.0,7.899999999999997,2.0,MatNr1,PrMod1,TSys54,AB-2CD-8,18.12.2023,15:55:47,Angel_to_low,Tolerance_violence,00:02:05,00:02:05,0.0
2215,MatNr2,PrMod3,TSys54,AB-2CD-0,18.12.2023,16:08:23,OK,OK,00:02:19,00:02:19,85.0,15.0,22.0,MatNr2,PrMod1,TSys54,AB-2CD-9,18.12.2023,16:13:34,OK,OK,00:02:23,00:02:23,40.0,-18.07,2.0,MatNr2,PrMod4,TSys27,AB-2CD-4,18.12.2023,16:21:56,angel_to_wide,Tolerance_violence,00:01:45,00:01:45,0.0
2215,MatNr2,PrMod3,TSys54,AB-2CD-0,18.12.2023,16:08:23,OK,OK,00:02:19,00:02:19,85.0,15.0,22.0,MatNr2,PrMod1,TSys54,AB-2CD-9,18.12.2023,16:18:07,OK,OK,00:02:05,00:02:05,40.0,19.399999999999984,2.0,MatNr2,PrMod4,TSys27,AB-2CD-4,18.12.2023,16:21:56,angel_to_wide,Tolerance_violence,00:01:45,00:01:45,0.0
2216,MatNr1,PrMod3,TSys32,AB-1CD-2,18.12.2023,16:32:27,OK,OK,00:02:03,00:02:03,0.7000000000000001,11.0,7.38,MatNr1,PrMod4,TSys27,AB-1CD-9,18.12.2023,16:37:47,OK,OK,00:01:55,00:01:55,53.0,7.599999999999998,0.0,MatNr1,PrMod3,TSys32,AB-3CD-0,18.12.2023,16:42:40,OK,OK,00:02:10,00:02:10,0.0
2217,MatNr3,PrMod4,TSys27,AB-3CD-4,18.12.2023,16:55:32,OK,OK,00:01:34,00:01:34,1.4,49.0,26.0,MatNr3,PrMod4,TSys54,AB-3CD-5,18.12.2023,17:01:03,OK,OK,00:02:46,00:02:46,57.0,9.59999999999999,0.0,MatNr3,PrMod2,TSys27,AB-2CD-1,18.12.2023,17:06:41,OK,OK,00:01:25,00:01:25,0.0
