MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_11,col_12,col_13
MatNr1,1982,PrMod3,TSys27,AB-1CD-8,14.12.2023,19:39:03,OK,OK,00:01:40,00:01:40,72.0,60.0,21.0
MatNr2,1983,PrMod3,TSys27,AB-2CD-2,14.12.2023,20:01:54,OK,OK,00:00:58,00:00:58,97.0,73.0,18.0
MatNr3,1984,PrMod1,TSys32,AB-3CD-7,14.12.2023,20:25:57,OK,OK,00:02:08,00:02:08,0.9,22.0,8.0
MatNr2,1985,PrMod2,TSys27,AB-2CD-7,14.12.2023,20:51:16,OK,OK,00:02:37,00:02:37,74.0,21.0,6.0
MatNr3,1986,PrMod4,TSys54,AB-3CD-8,14.12.2023,21:14:31,OK,OK,00:01:40,00:01:40,99.0,5.0,27.0
MatNr1,1987,PrMod4,TSys54,AB-1CD-2,14.12.2023,21:36:04,OK,OK,00:01:48,00:01:48,89.0,47.0,18.0
MatNr3,1988,PrMod3,TSys54,AB-3CD-2,14.12.2023,21:57:50,OK,OK,00:02:20,00:02:20,0.6,52.0,28.0
MatNr2,1989,PrMod1,TSys32,AB-2CD-7,14.12.2023,22:22:21,OK,OK,00:02:03,00:02:03,1.4,77.0,17.0
MatNr1,1990,PrMod4,TSys27,AB-1CD-8,14.12.2023,22:46:27,OK,OK,00:01:31,00:01:31,86.0,59.0,8.0
MatNr3,1991,PrMod4,TSys32,AB-3CD-7,14.12.2023,23:07:52,OK,OK,00:02:13,00:02:13,1.3000000000000005,-87.94,12.0
MatNr3,1992,PrMod4,TSys54,AB-3CD-9,14.12.2023,23:32:50,OK,OK,00:02:16,00:02:16,1.5000000000000002,51.0,25.0
MatNr2,1993,PrMod4,TSys32,AB-2CD-6,14.12.2023,23:57:03,OK,OK,00:01:33,00:01:33,0.5,74.0,18.0
MatNr1,1994,PrMod3,TSys32,AB-1CD-9,15.12.2023,00:20:05,OK,OK,00:01:31,00:01:31,85.0,23.0,20.0
MatNr3,1995,PrMod3,TSys54,AB-3CD-8,15.12.2023,00:43:11,OK,OK,00:02:13,00:02:13,0.1,20.0,28.0
MatNr3,1996,PrMod2,TSys32,AB-3CD-6,15.12.2023,01:08:51,OK,OK,00:01:39,00:01:39,94.0,2.0,17.0
MatNr1,1997,PrMod1,TSys27,AB-1CD-6,15.12.2023,01:30:52,OK,OK,00:02:37,00:02:37,1.5000000000000002,71.0,20.0
MatNr3,1998,PrMod4,TSys27,AB-3CD-0,15.12.2023,01:55:48,OK,OK,00:01:09,00:01:09,1.0,98.0,28.0
MatNr3,1999,PrMod3,TSys54,AB-3CD-2,15.12.2023,02:17:42,OK,OK,00:02:22,00:02:22,96.0,8.0,22.0
MatNr3,2000,PrMod4,TSys27,AB-3CD-3,15.12.2023,02:44:37,OK,OK,00:02:15,00:02:15,89.0,66.0,17.0
MatNr1,2001,PrMod3,TSys27,AB-1CD-8,15.12.2023,03:06:38,OK,OK,00:01:59,00:01:59,96.0,131.59,25.0
MatNr1,2002,PrMod2,TSys54,AB-1CD-1,15.12.2023,03:27:29,OK,OK,00:01:08,00:01:08,70.0,29.0,12.0
MatNr1,2003,PrMod2,TSys32,AB-1CD-0,15.12.2023,03:54:45,OK,OK,00:02:24,00:02:24,1.2000000000000002,92.0,21.0
MatNr2,2004,PrMod3,TSys27,AB-2CD-8,15.12.2023,04:20:25,OK,OK,00:01:44,00:01:44,92.0,72.0,24.0
MatNr2,2005,PrMod2,TSys27,AB-2CD-3,15.12.2023,04:45:40,OK,OK,00:01:48,00:01:48,80.0,40.0,5.0
MatNr3,2006,PrMod4,TSys54,AB-3CD-3,15.12.2023,05:14:05,OK,OK,00:01:45,00:01:45,0.2,47.0,7.0
MatNr3,2007,PrMod4,TSys54,AB-3CD-8,15.12.2023,05:33:50,OK,OK,00:02:37,00:02:37,0.7000000000000001,43.0,20.0
MatNr1,2008,PrMod2,TSys27,AB-1CD-6,15.12.2023,05:57:21,OK,OK,00:02:22,00:02:22,0.1,30.0,19.0
MatNr1,2009,PrMod3,TSys27,AB-1CD-7,15.12.2023,06:18:52,OK,OK,00:01:44,00:01:44,0.9,46.0,19.0
MatNr1,2010,PrMod1,TSys27,AB-1CD-7,15.12.2023,06:40:50,OK,OK,00:01:41,00:01:41,1.4,9.0,-28.46
MatNr3,2011,PrMod3,TSys54,AB-3CD-9,15.12.2023,07:05:20,OK,OK,00:02:00,00:02:00,0.9,47.0,8.0
MatNr2,2012,PrMod4,TSys54,AB-2CD-9,15.12.2023,07:29:29,OK,OK,00:01:36,00:01:36,78.0,21.0,38.41
MatNr2,2013,PrMod1,TSys54,AB-2CD-0,15.12.2023,07:55:11,OK,OK,00:02:01,00:02:01,91.0,46.0,7.0
MatNr2,2014,PrMod4,TSys32,AB-2CD-4,15.12.2023,08:16:44,OK,OK,00:01:44,00:01:44,99.0,92.0,11.0
MatNr3,2015,PrMod2,TSys54,AB-3CD-7,15.12.2023,08:38:15,OK,OK,00:02:23,00:02:23,1.0,57.0,21.0
MatNr1,2016,PrMod3,TSys27,AB-1CD-5,15.12.2023,09:05:58,OK,OK,00:01:48,00:01:48,0.8,66.0,21.0
MatNr1,2017,PrMod2,TSys27,AB-1CD-4,15.12.2023,09:29:22,OK,OK,00:02:07,00:02:07,77.0,25.0,7.0
MatNr2,2018,PrMod1,TSys32,AB-2CD-3,15.12.2023,09:53:25,OK,OK,00:02:22,00:02:22,95.0,24.0,19.0
MatNr2,2019,PrMod1,TSys27,AB-2CD-6,15.12.2023,10:16:27,OK,OK,00:02:12,00:02:12,81.0,9.0,22.0
MatNr3,2020,PrMod1,TSys27,AB-3CD-8,15.12.2023,10:38:32,OK,OK,00:02:06,00:02:06,0.2,-62.0,8.0
MatNr2,2021,PrMod3,TSys27,AB-2CD-5,15.12.2023,10:58:21,OK,OK,00:01:46,00:01:46,89.0,39.0,28.0
MatNr3,2022,PrMod3,TSys32,AB-3CD-3,15.12.2023,11:22:39,OK,OK,00:02:03,00:02:03,0.9,45.0,15.0
MatNr1,2023,PrMod4,TSys27,AB-1CD-7,15.12.2023,11:45:18,OK,OK,00:01:42,00:01:42,1.2000000000000002,65.0,10.0
MatNr2,2024,PrMod1,TSys54,AB-2CD-1,15.12.2023,12:06:39,OK,OK,00:01:43,00:01:43,0.3,21.0,18.0
MatNr2,2025,PrMod4,TSys54,AB-2CD-8,15.12.2023,12:29:02,OK,OK,00:02:24,00:02:24,1.5000000000000002,60.0,24.0
MatNr3,2026,PrMod2,TSys32,AB-3CD-7,15.12.2023,12:52:02,OK,OK,00:01:46,00:01:46,-222.65,75.0,7.0
MatNr2,2027,PrMod1,TSys27,AB-2CD-7,15.12.2023,13:17:05,OK,OK,00:01:41,00:01:41,1.1,14.0,24.0
MatNr1,2028,PrMod3,TSys27,AB-1CD-8,15.12.2023,13:41:12,OK,OK,00:02:31,00:02:31,1.3000000000000005,24.0,8.0
MatNr1,2029,PrMod1,TSys32,AB-1CD-2,15.12.2023,14:08:12,OK,OK,00:01:57,00:01:57,99.0,87.0,9.0
MatNr1,2030,PrMod1,TSys54,AB-1CD-8,15.12.2023,14:27:08,OK,OK,00:01:59,00:01:59,0.6,86.0,19.0
MatNr3,2031,PrMod2,TSys32,AB-3CD-7,15.12.2023,14:52:01,OK,OK,00:02:19,00:02:19,88.0,49.0,-58.62
MatNr3,2032,PrMod3,TSys32,AB-3CD-5,15.12.2023,15:17:21,OK,OK,00:01:50,00:01:50,92.0,19.0,8.0
MatNr3,2033,PrMod3,TSys27,AB-3CD-3,15.12.2023,15:41:23,OK,OK,00:01:46,00:01:46,86.0,43.0,29.0
MatNr1,2034,PrMod2,TSys54,AB-1CD-1,15.12.2023,16:08:17,OK,OK,00:01:48,00:01:48,77.0,57.0,16.0
MatNr3,2035,PrMod4,TSys27,AB-3CD-3,15.12.2023,16:27:55,OK,OK,00:01:18,00:01:18,74.0,54.0,12.94
MatNr1,2036,PrMod1,TSys27,AB-1CD-1,15.12.2023,16:50:08,OK,OK,00:01:57,00:01:57,0.2,77.0,6.0
MatNr1,2037,PrMod1,TSys54,AB-1CD-3,15.12.2023,17:14:03,OK,OK,00:01:56,00:01:56,1.1,38.0,7.0
MatNr1,2038,PrMod2,TSys32,AB-1CD-4,15.12.2023,17:39:38,OK,OK,00:02:05,00:02:05,0.9,12.0,16.0
MatNr2,2039,PrMod3,TSys27,AB-2CD-2,15.12.2023,18:00:46,OK,OK,00:01:49,00:01:49,1.3000000000000005,99.0,25.0
MatNr2,2040,PrMod2,TSys27,AB-2CD-7,15.12.2023,18:24:07,OK,OK,00:02:09,00:02:09,259.76,90.0,11.0
MatNr2,2041,PrMod2,TSys27,AB-2CD-1,15.12.2023,18:46:29,OK,OK,00:01:30,00:01:30,70.0,89.0,22.0
MatNr2,2041,PrMod2,TSys27,AB-2CD-1,15.12.2023,18:51:01,OK,OK,00:02:19,00:02:19,70.0,89.0,22.0
MatNr1,2042,PrMod3,TSys27,AB-1CD-6,15.12.2023,19:12:28,OK,OK,00:02:11,00:02:11,0.3,87.0,19.0
MatNr1,2043,PrMod3,TSys32,AB-1CD-7,15.12.2023,19:35:45,OK,OK,00:02:10,00:02:10,79.0,26.0,19.0
MatNr2,2044,PrMod3,TSys27,AB-2CD-1,15.12.2023,20:00:32,OK,OK,00:02:18,00:02:18,90.0,6.0,22.0
MatNr1,2045,PrMod3,TSys54,AB-1CD-7,15.12.2023,20:27:23,OK,OK,00:02:15,00:02:15,99.0,67.0,6.0
MatNr2,2046,PrMod4,TSys32,AB-2CD-5,15.12.2023,20:49:35,OK,OK,00:01:40,00:01:40,0.3,35.0,27.0
MatNr1,2047,PrMod4,TSys54,AB-1CD-8,15.12.2023,21:11:30,OK,OK,00:02:33,00:02:33,0.9,52.0,12.0
MatNr1,2048,PrMod3,TSys27,AB-1CD-5,15.12.2023,21:36:30,OK,OK,00:01:44,00:01:44,0.2,37.0,24.0
MatNr2,2049,PrMod3,TSys27,AB-2CD-6,15.12.2023,21:55:26,OK,OK,00:01:55,00:01:55,0.5,21.0,11.0
MatNr2,2050,PrMod3,TSys27,AB-2CD-1,15.12.2023,22:23:02,OK,OK,00:02:02,00:02:02,74.0,36.0,14.0
MatNr1,2051,PrMod2,TSys27,AB-1CD-7,15.12.2023,22:43:26,System_issue,System_error,00:01:48,00:01:48,0.6,66.0,23.0
MatNr3,2052,PrMod3,TSys32,AB-3CD-5,15.12.2023,23:05:32,OK,OK,00:01:51,00:01:51,72.0,16.0,16.0
MatNr2,2053,PrMod3,TSys54,AB-2CD-5,15.12.2023,23:28:31,OK,OK,00:01:42,00:01:42,1.2000000000000002,85.0,5.0
MatNr2,2054,PrMod1,TSys32,AB-2CD-7,15.12.2023,23:49:18,OK,OK,00:01:41,00:01:41,73.0,52.0,26.0
MatNr2,2055,PrMod4,TSys32,AB-2CD-4,16.12.2023,00:14:05,OK,OK,00:01:33,00:01:33,0.9,55.0,27.0
MatNr3,2056,PrMod2,TSys32,AB-3CD-6,16.12.2023,00:38:58,OK,OK,00:02:03,00:02:03,74.0,93.0,11.0
MatNr2,2057,PrMod3,TSys27,AB-2CD-8,16.12.2023,01:03:43,OK,OK,00:01:50,00:01:50,1.3000000000000005,3.0,18.0
MatNr3,2058,PrMod3,TSys32,AB-3CD-9,16.12.2023,01:26:30,OK,OK,00:02:03,00:02:03,92.0,10.0,22.0
MatNr1,2059,PrMod4,TSys54,AB-1CD-3,16.12.2023,01:51:15,OK,OK,00:01:51,00:01:51,81.0,63.0,26.0
MatNr2,2060,PrMod1,TSys54,AB-2CD-4,16.12.2023,02:14:35,OK,OK,00:02:08,00:02:08,0.5,86.0,16.0
MatNr1,2061,PrMod2,TSys32,AB-1CD-9,16.12.2023,02:36:21,OK,OK,00:02:02,00:02:02,-0.24,0.0,16.0
MatNr2,2062,PrMod2,TSys27,AB-2CD-9,16.12.2023,02:58:03,OK,OK,00:01:52,00:01:52,89.0,84.0,14.0
MatNr2,2063,PrMod1,TSys54,AB-2CD-7,16.12.2023,03:22:57,OK,OK,00:02:00,00:02:00,81.0,46.0,22.0
MatNr3,2064,PrMod1,TSys27,AB-3CD-1,16.12.2023,03:47:08,OK,OK,00:02:14,00:02:14,86.0,14.0,11.0
MatNr3,2065,PrMod3,TSys27,AB-3CD-8,16.12.2023,04:10:16,OK,OK,00:02:23,00:02:23,77.0,13.0,18.0
MatNr1,2066,PrMod1,TSys27,AB-1CD-3,16.12.2023,04:31:12,OK,OK,00:01:35,00:01:35,1.5000000000000002,48.0,19.0
MatNr2,2067,PrMod4,TSys32,AB-2CD-8,16.12.2023,05:01:02,OK,OK,00:01:36,00:01:36,1.3000000000000005,54.0,18.0
MatNr3,2068,PrMod3,TSys32,AB-3CD-8,16.12.2023,05:25:01,OK,OK,00:02:13,00:02:13,94.0,63.0,22.0
MatNr2,2069,PrMod2,TSys32,AB-2CD-3,16.12.2023,05:49:13,OK,OK,00:02:29,00:02:29,0.2,33.0,19.0
MatNr3,2070,PrMod1,TSys54,AB-3CD-9,16.12.2023,06:24:52,Angel_to_low,Tolerance_violence,00:02:16,00:02:16,0.8,64.0,14.0
MatNr3,2071,PrMod3,TSys54,AB-3CD-1,16.12.2023,06:47:34,OK,OK,00:01:41,00:01:41,77.0,31.0,16.0
MatNr3,2072,PrMod4,TSys32,AB-3CD-9,16.12.2023,07:11:29,OK,OK,00:01:48,00:01:48,0.4,94.0,16.0
MatNr1,2073,PrMod3,TSys27,AB-1CD-9,16.12.2023,07:34:27,OK,OK,00:01:52,00:01:52,88.0,30.0,13.0
MatNr2,2074,PrMod2,TSys32,AB-2CD-2,16.12.2023,07:57:19,OK,OK,00:02:05,00:02:05,73.0,68.0,17.0
MatNr2,2075,PrMod3,TSys27,AB-2CD-1,16.12.2023,08:23:53,OK,OK,00:02:11,00:02:11,72.0,12.0,12.0
MatNr1,2076,PrMod4,TSys27,AB-1CD-5,16.12.2023,08:50:48,OK,OK,00:01:37,00:01:37,84.0,38.0,23.0
MatNr1,2077,PrMod2,TSys27,AB-1CD-4,16.12.2023,09:13:16,OK,OK,00:02:00,00:02:00,0.9,24.0,16.0
MatNr1,2078,PrMod1,TSys54,AB-1CD-6,16.12.2023,09:36:57,OK,OK,00:01:40,00:01:40,86.0,16.0,29.0
MatNr1,2079,PrMod3,TSys32,AB-1CD-9,16.12.2023,10:01:20,OK,OK,00:01:34,00:01:34,71.0,17.0,29.0
MatNr2,2080,PrMod1,TSys54,AB-2CD-4,16.12.2023,10:27:20,OK,OK,00:02:22,00:02:22,1.3000000000000005,77.0,23.0
MatNr2,2081,PrMod4,TSys27,AB-2CD-0,16.12.2023,10:50:08,OK,OK,00:02:17,00:02:17,1.4,36.0,9.0
MatNr3,2082,PrMod2,TSys54,AB-3CD-9,16.12.2023,11:12:48,OK,OK,00:02:17,00:02:17,1.5000000000000002,97.0,27.0
MatNr2,2083,PrMod4,TSys32,AB-2CD-4,16.12.2023,11:36:56,OK,OK,00:01:50,00:01:50,0.2,34.0,22.0
MatNr1,2084,PrMod1,TSys27,AB-1CD-5,16.12.2023,11:58:53,OK,OK,00:01:32,00:01:32,0.3,53.0,8.0
MatNr2,2085,PrMod4,TSys54,AB-2CD-1,16.12.2023,12:24:46,OK,OK,00:02:01,00:02:01,0.4,21.0,14.0
MatNr1,2086,PrMod3,TSys54,AB-1CD-4,16.12.2023,12:51:32,OK,OK,00:01:52,00:01:52,0.4,59.0,24.0
MatNr2,2087,PrMod2,TSys32,AB-2CD-5,16.12.2023,13:16:31,OK,OK,00:01:57,00:01:57,0.5,69.0,23.0
MatNr3,2088,PrMod3,TSys32,AB-3CD-5,16.12.2023,13:41:37,OK,OK,00:01:53,00:01:53,92.0,58.0,16.0
MatNr2,2089,PrMod2,TSys54,AB-2CD-9,16.12.2023,14:10:37,OK,OK,00:01:56,00:01:56,76.0,77.0,29.0
MatNr3,2090,PrMod4,TSys54,AB-3CD-9,16.12.2023,14:35:34,OK,OK,00:02:09,00:02:09,0.6,52.0,18.0
MatNr3,2091,PrMod2,TSys27,AB-3CD-1,16.12.2023,14:57:57,OK,OK,00:02:19,00:02:19,79.0,47.0,22.0
MatNr1,2092,PrMod4,TSys27,AB-1CD-3,16.12.2023,15:22:32,OK,OK,00:01:50,00:01:50,0.9,28.0,22.0
MatNr1,2093,PrMod4,TSys27,AB-1CD-7,16.12.2023,15:52:02,OK,OK,00:01:46,00:01:46,75.0,64.0,6.0
MatNr3,2094,PrMod1,TSys32,AB-3CD-5,16.12.2023,16:14:24,OK,OK,00:02:09,00:02:09,0.2,50.0,12.0
MatNr3,2095,PrMod2,TSys27,AB-3CD-5,16.12.2023,16:39:23,OK,OK,00:02:37,00:02:37,0.3,89.0,12.0
MatNr3,2096,PrMod3,TSys27,AB-3CD-6,16.12.2023,17:04:23,OK,OK,00:01:44,00:01:44,98.0,48.0,25.0
MatNr3,2097,PrMod2,TSys27,AB-3CD-9,16.12.2023,17:24:51,OK,OK,00:01:52,00:01:52,86.0,49.0,20.0
MatNr3,2098,PrMod3,TSys54,AB-3CD-7,16.12.2023,17:49:02,OK,OK,00:01:52,00:01:52,0.8,0.0,15.0
MatNr3,2099,PrMod3,TSys27,AB-3CD-7,16.12.2023,18:17:45,OK,OK,00:01:42,00:01:42,1.3000000000000005,51.0,15.0
MatNr2,2100,PrMod4,TSys27,AB-2CD-9,16.12.2023,18:41:34,OK,OK,00:01:33,00:01:33,0.7000000000000001,58.0,17.0
MatNr1,2101,PrMod4,TSys32,AB-1CD-0,16.12.2023,19:05:41,OK,OK,00:02:27,00:02:27,88.0,82.0,7.0
MatNr3,2102,PrMod2,TSys27,AB-3CD-7,16.12.2023,19:30:53,OK,OK,00:02:15,00:02:15,0.7000000000000001,51.0,10.0
MatNr2,2103,PrMod4,TSys32,AB-2CD-4,16.12.2023,19:49:04,OK,OK,00:01:45,00:01:45,98.0,51.0,21.0
MatNr3,2104,PrMod3,TSys27,AB-3CD-6,16.12.2023,20:13:17,OK,OK,00:02:02,00:02:02,1.0,38.0,18.0
MatNr1,2105,PrMod3,TSys32,AB-1CD-4,16.12.2023,20:35:42,OK,OK,00:02:34,00:02:34,93.0,52.0,12.0
MatNr1,2106,PrMod2,TSys32,AB-1CD-9,16.12.2023,21:00:57,OK,OK,00:02:05,00:02:05,95.0,52.0,13.0
MatNr3,2107,PrMod2,TSys27,AB-3CD-1,16.12.2023,21:25:14,Angel_to_low,Tolerance_violence,00:01:20,00:01:20,74.0,14.0,16.0
MatNr2,2108,PrMod4,TSys27,AB-2CD-5,16.12.2023,21:47:28,OK,OK,00:01:37,00:01:37,85.0,38.0,22.0
MatNr3,2109,PrMod1,TSys32,AB-3CD-1,16.12.2023,22:12:40,OK,OK,00:01:55,00:01:55,164.02,50.0,20.0
MatNr3,2110,PrMod3,TSys54,AB-3CD-5,16.12.2023,22:35:45,OK,OK,00:01:41,00:01:41,76.0,60.0,11.0
MatNr1,2111,PrMod2,TSys54,AB-1CD-5,16.12.2023,22:58:53,OK,OK,00:01:35,00:01:35,99.0,29.0,16.0
MatNr2,2112,PrMod4,TSys27,AB-2CD-6,16.12.2023,23:20:54,OK,OK,00:02:12,00:02:12,79.0,53.0,23.0
MatNr1,2113,PrMod1,TSys32,AB-1CD-7,16.12.2023,23:45:55,OK,OK,00:02:08,00:02:08,77.0,16.0,11.0
MatNr2,2114,PrMod1,TSys27,AB-2CD-8,17.12.2023,00:07:54,OK,OK,00:02:14,00:02:14,90.0,70.0,24.0
MatNr1,2115,PrMod2,TSys54,AB-1CD-9,17.12.2023,00:32:55,OK,OK,00:01:39,00:01:39,77.0,55.0,10.0
MatNr1,2116,PrMod4,TSys32,AB-1CD-6,17.12.2023,00:59:24,OK,OK,00:02:15,00:02:15,94.0,78.0,16.0
MatNr1,2117,PrMod4,TSys54,AB-1CD-0,17.12.2023,01:25:05,OK,OK,00:01:51,00:01:51,88.0,95.0,16.0
MatNr2,2118,PrMod3,TSys27,AB-2CD-6,17.12.2023,01:47:26,OK,OK,00:01:53,00:01:53,76.0,44.0,28.0
MatNr3,2119,PrMod1,TSys27,AB-3CD-4,17.12.2023,02:09:24,OK,OK,00:01:25,00:01:25,92.0,34.0,17.0
MatNr2,2120,PrMod3,TSys54,AB-2CD-2,17.12.2023,02:33:10,OK,OK,00:01:36,00:01:36,-179.96,51.0,26.0
MatNr1,2121,PrMod4,TSys32,AB-1CD-6,17.12.2023,02:57:28,OK,OK,00:02:28,00:02:28,1.2000000000000002,88.0,10.0
MatNr1,2122,PrMod3,TSys54,AB-1CD-8,17.12.2023,03:22:36,OK,OK,00:01:22,00:01:22,70.0,1.0,14.0
MatNr1,2122,PrMod3,TSys54,AB-1CD-8,17.12.2023,03:26:44,OK,OK,00:02:00,00:02:00,70.0,1.0,14.0
MatNr1,2123,PrMod3,TSys27,AB-1CD-6,17.12.2023,03:50:49,OK,OK,00:02:03,00:02:03,70.0,89.0,13.0
MatNr3,2124,PrMod3,TSys32,AB-3CD-2,17.12.2023,04:13:45,OK,OK,00:02:06,00:02:06,92.0,79.0,29.0
MatNr1,2125,PrMod1,TSys27,AB-1CD-7,17.12.2023,04:39:43,OK,OK,00:02:27,00:02:27,1.5000000000000002,26.0,12.83
MatNr1,2126,PrMod1,TSys54,AB-1CD-4,17.12.2023,05:03:46,OK,OK,00:02:34,00:02:34,90.0,25.86,27.0
MatNr1,2127,PrMod2,TSys54,AB-1CD-3,17.12.2023,05:26:38,OK,OK,00:02:02,00:02:02,72.0,17.0,26.0
MatNr3,2128,PrMod3,TSys27,AB-3CD-1,17.12.2023,05:47:31,OK,OK,00:02:31,00:02:31,0.1,70.0,29.0
MatNr2,2129,PrMod2,TSys27,AB-2CD-2,17.12.2023,06:12:46,OK,OK,00:01:19,00:01:19,97.0,11.0,13.0
MatNr2,2130,PrMod4,TSys54,AB-2CD-9,17.12.2023,06:34:53,OK,OK,00:01:31,00:01:31,1.5000000000000002,7.0,29.0
MatNr1,2131,PrMod2,TSys27,AB-1CD-4,17.12.2023,06:59:23,OK,OK,00:01:23,00:01:23,74.0,80.0,20.0
MatNr1,2132,PrMod3,TSys54,AB-1CD-3,17.12.2023,07:18:43,OK,OK,00:01:54,00:01:54,1.4,26.0,20.0
MatNr3,2133,PrMod3,TSys27,AB-3CD-0,17.12.2023,07:39:35,OK,OK,00:02:08,00:02:08,1.2000000000000002,90.0,23.0
MatNr2,2134,PrMod1,TSys32,AB-2CD-3,17.12.2023,08:02:19,OK,OK,00:02:11,00:02:11,96.0,57.0,27.0
MatNr2,2135,PrMod1,TSys32,AB-2CD-7,17.12.2023,08:26:04,OK,OK,00:02:22,00:02:22,0.3,47.0,24.0
MatNr1,2136,PrMod3,TSys54,AB-1CD-4,17.12.2023,08:54:10,OK,OK,00:01:55,00:01:55,88.0,1.0,25.0
MatNr3,2137,PrMod4,TSys54,AB-3CD-8,17.12.2023,09:18:48,OK,OK,00:02:03,00:02:03,1.5000000000000002,66.0,22.0
MatNr2,2138,PrMod2,TSys54,AB-2CD-9,17.12.2023,09:45:57,OK,OK,00:02:14,00:02:14,88.0,49.0,23.0
MatNr3,2139,PrMod3,TSys32,AB-3CD-1,17.12.2023,10:09:03,OK,OK,00:02:03,00:02:03,1.2000000000000002,16.0,26.0
MatNr3,2140,PrMod4,TSys54,AB-3CD-0,17.12.2023,10:32:06,OK,OK,00:02:11,00:02:11,1.5000000000000002,57.0,14.0
MatNr3,2141,PrMod4,TSys32,AB-3CD-1,17.12.2023,10:55:49,OK,OK,00:02:23,00:02:23,89.0,52.0,23.0
MatNr2,2142,PrMod3,TSys27,AB-2CD-9,17.12.2023,11:18:48,OK,OK,00:02:17,00:02:17,73.0,64.0,14.0
MatNr2,2143,PrMod1,TSys32,AB-2CD-8,17.12.2023,11:47:29,OK,OK,00:02:28,00:02:28,89.0,43.0,7.0
MatNr2,2144,PrMod3,TSys32,AB-2CD-7,17.12.2023,12:10:39,OK,OK,00:02:03,00:02:03,76.0,35.0,21.0
MatNr1,2145,PrMod4,TSys27,AB-1CD-0,17.12.2023,12:29:28,OK,OK,00:02:11,00:02:11,1.2000000000000002,25.0,19.0
MatNr1,2146,PrMod1,TSys27,AB-1CD-8,17.12.2023,12:53:43,OK,OK,00:01:52,00:01:52,79.0,14.22,15.0
MatNr3,2147,PrMod4,TSys54,AB-3CD-7,17.12.2023,13:17:36,OK,OK,00:02:02,00:02:02,1.1,26.0,-14.31
MatNr3,2148,PrMod3,TSys27,AB-3CD-4,17.12.2023,13:40:03,OK,OK,00:02:01,00:02:01,0.2,12.0,11.0
MatNr1,2149,PrMod3,TSys27,AB-1CD-6,17.12.2023,14:05:29,OK,OK,00:01:39,00:01:39,1.2000000000000002,33.0,28.0
MatNr2,2150,PrMod3,TSys32,AB-2CD-7,17.12.2023,14:27:45,OK,OK,00:01:53,00:01:53,76.0,43.55,18.0
MatNr2,2151,PrMod3,TSys32,AB-2CD-2,17.12.2023,14:48:39,OK,OK,00:02:10,00:02:10,82.0,83.0,3.53
MatNr1,2152,PrMod2,TSys32,AB-1CD-3,17.12.2023,15:13:22,OK,OK,00:01:56,00:01:56,85.0,70.0,23.0
MatNr3,2153,PrMod4,TSys54,AB-3CD-2,17.12.2023,15:37:40,OK,OK,00:02:12,00:02:12,-4.2,21.0,12.0
MatNr3,2154,PrMod2,TSys32,AB-3CD-6,17.12.2023,16:01:13,OK,OK,00:01:50,00:01:50,1.1,98.0,20.0
MatNr1,2155,PrMod1,TSys27,AB-1CD-9,17.12.2023,16:25:41,OK,OK,00:02:24,00:02:24,70.0,36.78,21.0
MatNr3,2156,PrMod1,TSys27,AB-3CD-3,17.12.2023,16:51:34,OK,OK,00:02:18,00:02:18,0.4,48.0,12.0
MatNr1,2157,PrMod1,TSys32,AB-1CD-4,17.12.2023,17:18:28,OK,OK,00:01:25,00:01:25,0.9,71.0,19.0
MatNr2,2158,PrMod3,TSys32,AB-2CD-0,17.12.2023,17:43:10,OK,OK,00:02:07,00:02:07,0.1,43.0,28.0
MatNr1,2159,PrMod3,TSys54,AB-1CD-4,17.12.2023,18:04:56,OK,OK,00:02:01,00:02:01,71.0,77.0,6.0
MatNr2,2160,PrMod2,TSys27,AB-2CD-6,17.12.2023,18:25:35,OK,OK,00:02:14,00:02:14,84.0,32.0,14.0
MatNr2,2161,PrMod2,TSys54,AB-2CD-6,17.12.2023,18:49:09,OK,OK,00:02:24,00:02:24,0.1,30.0,14.0
MatNr2,2162,PrMod3,TSys32,AB-2CD-2,17.12.2023,19:10:44,OK,OK,00:02:03,00:02:03,0.2,20.0,15.0
MatNr1,2163,PrMod4,TSys32,AB-1CD-4,17.12.2023,19:31:20,OK,OK,00:01:36,00:01:36,0.5,90.0,11.0
MatNr3,2164,PrMod3,TSys27,AB-3CD-0,17.12.2023,19:57:41,OK,OK,00:02:46,00:02:46,96.0,59.0,15.0
MatNr1,2165,PrMod2,TSys27,AB-1CD-0,17.12.2023,20:22:53,OK,OK,00:01:37,00:01:37,76.0,16.0,20.0
MatNr3,2166,PrMod4,TSys27,AB-3CD-9,17.12.2023,20:44:59,OK,OK,00:01:34,00:01:34,0.1,54.0,12.0
MatNr1,2167,PrMod3,TSys54,AB-1CD-1,17.12.2023,21:09:13,OK,OK,00:01:54,00:01:54,-2.16,10.0,9.0
MatNr3,2168,PrMod3,TSys54,AB-3CD-2,17.12.2023,21:33:43,OK,OK,00:01:57,00:01:57,81.0,8.0,11.0
MatNr3,2169,PrMod4,TSys54,AB-3CD-2,17.12.2023,21:54:23,OK,OK,00:01:15,00:01:15,1.3000000000000005,95.0,20.0
MatNr1,2170,PrMod1,TSys54,AB-1CD-4,17.12.2023,22:18:41,OK,OK,00:02:09,00:02:09,70.0,49.0,12.0
