MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_21,col_22,col_23
MatNr1,2016,PrMod3,TSys54,AB-3CD-5,15.12.2023,09:10:02,OK,OK,00:01:54,00:01:54,46.0,9.099999999999993,2.0
MatNr1,2017,PrMod1,TSys32,AB-3CD-4,15.12.2023,09:35:47,OK,OK,00:02:00,00:02:00,45.0,7.599999999999998,2.0
MatNr2,2018,PrMod2,TSys32,AB-1CD-2,15.12.2023,09:59:16,angel_to_wide,Tolerance_violence,00:01:47,00:01:47,57.0,19.199999999999985,1.0
MatNr2,2019,PrMod2,TSys54,AB-2CD-3,15.12.2023,10:20:50,OK,OK,00:02:14,00:02:14,43.0,15.3,1.0
MatNr3,2020,PrMod2,TSys27,AB-3CD-7,15.12.2023,10:43:15,OK,OK,00:01:40,00:01:40,56.0,9.69999999999999,0.0
MatNr2,2021,PrMod2,TSys32,AB-3CD-9,15.12.2023,11:04:36,OK,OK,00:01:59,00:01:59,65.0,8.199999999999996,0.0
MatNr3,2022,PrMod1,TSys54,AB-2CD-2,15.12.2023,11:27:22,OK,OK,00:02:01,00:02:01,65.0,16.499999999999993,1.0
MatNr1,2023,PrMod3,TSys54,AB-1CD-3,15.12.2023,11:49:42,OK,OK,00:01:16,00:01:16,64.0,8.999999999999993,1.0
MatNr2,2024,PrMod2,TSys32,AB-3CD-0,15.12.2023,12:11:08,OK,OK,00:01:59,00:01:59,60.0,8.799999999999994,2.0
MatNr2,2025,PrMod2,TSys27,AB-3CD-2,15.12.2023,12:33:52,OK,OK,00:01:54,00:01:54,67.0,15.3,2.0
MatNr3,2026,PrMod3,TSys27,AB-1CD-7,15.12.2023,12:57:56,OK,OK,00:01:55,00:01:55,65.0,8.799999999999994,0.0
MatNr2,2027,PrMod2,TSys32,AB-3CD-8,15.12.2023,13:21:47,OK,OK,00:02:13,00:02:13,58.0,16.299999999999997,1.0
MatNr1,2028,PrMod1,TSys27,AB-2CD-0,15.12.2023,13:46:49,OK,OK,00:01:24,00:01:24,56.0,7.299999999999999,2.0
MatNr1,2029,PrMod2,TSys54,AB-1CD-5,15.12.2023,14:12:20,OK,OK,00:01:59,00:01:59,47.0,16.299999999999997,0.0
MatNr1,2030,PrMod4,TSys54,AB-1CD-8,15.12.2023,14:32:21,OK,OK,00:01:55,00:01:55,59.0,17.89999999999999,1.0
MatNr3,2031,PrMod4,TSys54,AB-2CD-7,15.12.2023,14:57:38,OK,OK,00:02:08,00:02:08,69.0,9.69999999999999,1.0
MatNr3,2032,PrMod3,TSys54,AB-1CD-8,15.12.2023,15:21:56,OK,OK,00:01:13,00:01:13,63.0,-0.57,0.0
MatNr3,2033,PrMod2,TSys27,AB-1CD-7,15.12.2023,15:46:28,OK,OK,00:02:01,00:02:01,51.0,7.1,2.0
MatNr1,2034,PrMod4,TSys27,AB-1CD-2,15.12.2023,16:13:29,OK,OK,00:01:57,00:01:57,59.0,15.599999999999998,2.0
MatNr3,2035,PrMod1,TSys27,AB-2CD-3,15.12.2023,16:32:18,OK,OK,00:01:49,00:01:49,55.0,15.699999999999998,0.0
MatNr1,2036,PrMod4,TSys27,AB-1CD-8,15.12.2023,16:55:46,OK,OK,00:02:02,00:02:02,60.0,9.79999999999999,1.0
MatNr1,2037,PrMod4,TSys27,AB-3CD-6,15.12.2023,17:20:15,OK,OK,00:01:40,00:01:40,52.0,8.999999999999993,1.0
MatNr1,2038,PrMod1,TSys32,AB-3CD-0,15.12.2023,17:44:14,OK,OK,00:01:35,00:01:35,46.0,8.699999999999994,3.51
MatNr2,2039,PrMod1,TSys54,AB-2CD-7,15.12.2023,18:05:24,OK,OK,00:01:43,00:01:43,53.0,16.599999999999994,0.0
MatNr2,2040,PrMod1,TSys32,AB-1CD-8,15.12.2023,18:29:32,OK,OK,00:01:37,00:01:37,69.0,15.0,2.0
MatNr2,2041,PrMod3,TSys27,AB-3CD-2,15.12.2023,18:56:23,OK,OK,00:01:43,00:01:43,52.0,18.29999999999999,0.0
MatNr1,2042,PrMod2,TSys54,AB-3CD-2,15.12.2023,19:17:49,OK,OK,00:01:57,00:01:57,65.0,9.59999999999999,2.0
MatNr1,2043,PrMod4,TSys54,AB-1CD-5,15.12.2023,19:41:19,OK,OK,00:02:09,00:02:09,68.0,8.399999999999995,1.0
MatNr2,2044,PrMod3,TSys54,AB-1CD-7,15.12.2023,20:07:16,OK,OK,00:02:14,00:02:14,66.0,7.599999999999998,1.0
MatNr1,2045,PrMod1,TSys27,AB-3CD-8,15.12.2023,20:32:13,OK,OK,00:02:09,00:02:09,58.0,7.599999999999998,2.0
MatNr2,2046,PrMod4,TSys54,AB-3CD-1,15.12.2023,20:54:43,OK,OK,00:01:54,00:01:54,67.0,7.9999999999999964,0.0
MatNr1,2047,PrMod2,TSys27,AB-2CD-5,15.12.2023,21:17:34,OK,OK,00:01:38,00:01:38,40.0,8.099999999999996,1.0
MatNr1,2048,PrMod2,TSys27,AB-3CD-3,15.12.2023,21:41:25,OK,OK,00:01:28,00:01:28,61.0,18.69999999999999,1.0
MatNr2,2049,PrMod4,TSys32,AB-1CD-6,15.12.2023,22:00:50,angel_to_wide,Tolerance_violence,00:02:15,00:02:15,68.0,18.29999999999999,1.0
MatNr2,2049,PrMod4,TSys32,AB-1CD-6,15.12.2023,22:05:03,OK,OK,00:02:39,00:02:39,68.0,18.29999999999999,1.0
MatNr2,2050,PrMod1,TSys54,AB-3CD-8,15.12.2023,22:26:35,OK,OK,00:01:37,00:01:37,43.0,46.41,0.0
MatNr1,2051,PrMod1,TSys32,AB-2CD-5,15.12.2023,22:47:55,OK,OK,00:02:21,00:02:21,61.0,8.199999999999996,0.0
MatNr3,2052,PrMod1,TSys54,AB-3CD-6,15.12.2023,23:10:29,OK,OK,00:02:21,00:02:21,53.0,18.899999999999984,2.0
MatNr2,2053,PrMod3,TSys54,AB-1CD-5,15.12.2023,23:32:29,OK,OK,00:01:57,00:01:57,62.0,9.59999999999999,2.0
MatNr2,2054,PrMod2,TSys27,AB-1CD-7,15.12.2023,23:54:45,OK,OK,00:02:30,00:02:30,59.0,18.799999999999983,1.0
MatNr2,2055,PrMod3,TSys27,AB-1CD-9,16.12.2023,00:18:57,OK,OK,00:01:28,00:01:28,44.0,16.299999999999997,1.0
MatNr3,2056,PrMod2,TSys32,AB-3CD-4,16.12.2023,00:43:53,OK,OK,00:02:10,00:02:10,30.96,15.3,0.0
MatNr2,2057,PrMod3,TSys54,AB-3CD-1,16.12.2023,01:07:24,OK,OK,00:02:29,00:02:29,52.0,19.099999999999987,1.0
MatNr3,2058,PrMod4,TSys54,AB-2CD-0,16.12.2023,01:31:39,OK,OK,00:02:10,00:02:10,59.0,7.799999999999997,2.0
MatNr1,2059,PrMod1,TSys32,AB-3CD-5,16.12.2023,01:56:09,OK,OK,00:01:45,00:01:45,57.0,16.599999999999994,0.0
MatNr2,2060,PrMod4,TSys27,AB-1CD-2,16.12.2023,02:19:16,OK,OK,00:02:03,00:02:03,60.0,7.199999999999999,1.0
MatNr1,2061,PrMod1,TSys54,AB-1CD-5,16.12.2023,02:41:09,OK,OK,00:01:47,00:01:47,65.0,15.899999999999997,1.0
MatNr2,2062,PrMod1,TSys27,AB-2CD-3,16.12.2023,03:02:32,OK,OK,00:01:48,00:01:48,56.0,7.299999999999999,0.0
MatNr2,2063,PrMod4,TSys27,AB-1CD-6,16.12.2023,03:26:17,OK,OK,00:02:15,00:02:15,47.0,17.89999999999999,1.0
MatNr3,2064,PrMod4,TSys32,AB-1CD-8,16.12.2023,03:51:56,OK,OK,00:01:55,00:01:55,56.0,18.899999999999984,0.0
MatNr3,2065,PrMod2,TSys54,AB-3CD-9,16.12.2023,04:15:49,OK,OK,00:01:26,00:01:26,49.0,7.199999999999999,2.0
MatNr1,2066,PrMod2,TSys32,AB-1CD-4,16.12.2023,04:35:46,OK,OK,00:01:44,00:01:44,48.0,8.899999999999993,1.0
MatNr1,2066,PrMod2,TSys32,AB-1CD-4,16.12.2023,04:41:15,OK,OK,00:02:23,00:02:23,48.0,8.899999999999993,1.0
MatNr2,2067,PrMod2,TSys54,AB-3CD-8,16.12.2023,05:06:57,OK,OK,00:01:56,00:01:56,43.0,15.599999999999998,1.0
MatNr3,2068,PrMod4,TSys54,AB-1CD-2,16.12.2023,05:30:20,OK,OK,00:02:14,00:02:14,64.0,16.099999999999994,0.0
MatNr2,2069,PrMod2,TSys32,AB-2CD-4,16.12.2023,05:54:58,OK,OK,00:01:55,00:01:55,68.0,17.79999999999999,-0.0
MatNr2,2069,PrMod2,TSys32,AB-2CD-4,16.12.2023,06:00:57,OK,OK,00:01:56,00:01:56,68.0,17.79999999999999,0.0
MatNr2,2069,PrMod2,TSys32,AB-2CD-4,16.12.2023,06:06:55,OK,OK,00:02:01,00:02:01,91.76,17.79999999999999,0.0
MatNr3,2070,PrMod1,TSys27,AB-1CD-3,16.12.2023,06:30:14,OK,OK,00:00:38,00:00:38,46.0,8.899999999999993,1.0
MatNr3,2071,PrMod4,TSys32,AB-1CD-9,16.12.2023,06:51:55,OK,OK,00:02:24,00:02:24,65.0,19.69999999999998,2.0
MatNr3,2072,PrMod3,TSys54,AB-2CD-5,16.12.2023,07:16:16,OK,OK,00:01:53,00:01:53,41.0,7.199999999999999,1.0
MatNr1,2073,PrMod4,TSys54,AB-3CD-1,16.12.2023,07:39:09,OK,OK,00:01:18,00:01:18,49.0,15.4,0.0
MatNr2,2074,PrMod1,TSys54,AB-2CD-9,16.12.2023,08:03:49,OK,OK,00:02:24,00:02:24,41.0,15.3,0.0
MatNr2,2075,PrMod3,TSys32,AB-2CD-7,16.12.2023,08:27:39,OK,OK,00:01:30,00:01:30,55.0,17.199999999999992,0.0
MatNr2,2075,PrMod3,TSys32,AB-2CD-7,16.12.2023,08:33:30,OK,OK,00:02:10,00:02:10,55.0,17.199999999999992,0.0
MatNr1,2076,PrMod2,TSys32,AB-3CD-7,16.12.2023,08:54:41,OK,OK,00:01:29,00:01:29,67.0,17.499999999999993,1.0
MatNr1,2077,PrMod2,TSys27,AB-3CD-4,16.12.2023,09:18:30,OK,OK,00:02:36,00:02:36,48.0,7.1,0.0
MatNr1,2078,PrMod2,TSys32,AB-3CD-2,16.12.2023,09:41:07,OK,OK,00:01:33,00:01:33,53.0,17.39999999999999,2.0
MatNr1,2079,PrMod4,TSys54,AB-3CD-5,16.12.2023,10:04:44,OK,OK,00:02:16,00:02:16,42.0,5.09,1.0
MatNr1,2079,PrMod4,TSys54,AB-3CD-5,16.12.2023,10:09:20,OK,OK,00:01:06,00:01:06,42.0,17.99999999999999,1.0
MatNr2,2080,PrMod1,TSys32,AB-2CD-6,16.12.2023,10:32:25,OK,OK,00:02:38,00:02:38,59.0,19.799999999999983,1.0
MatNr2,2081,PrMod2,TSys27,AB-2CD-6,16.12.2023,10:56:12,OK,OK,00:01:44,00:01:44,51.0,9.89999999999999,0.0
MatNr3,2082,PrMod1,TSys27,AB-1CD-7,16.12.2023,11:18:32,OK,OK,00:01:42,00:01:42,57.0,9.299999999999992,1.0
MatNr2,2083,PrMod4,TSys54,AB-1CD-1,16.12.2023,11:41:10,OK,OK,00:02:04,00:02:04,52.0,40.6,1.0
MatNr1,2084,PrMod1,TSys27,AB-2CD-2,16.12.2023,12:05:04,OK,OK,00:01:47,00:01:47,53.0,8.199999999999996,1.0
MatNr2,2085,PrMod3,TSys54,AB-3CD-6,16.12.2023,12:30:37,OK,OK,00:02:10,00:02:10,68.0,9.099999999999993,1.0
MatNr1,2086,PrMod1,TSys54,AB-1CD-9,16.12.2023,12:57:34,OK,OK,00:01:49,00:01:49,46.0,7.399999999999999,2.0
MatNr2,2087,PrMod2,TSys27,AB-3CD-3,16.12.2023,13:21:39,OK,OK,00:02:07,00:02:07,41.0,15.699999999999998,0.0
MatNr3,2088,PrMod1,TSys27,AB-1CD-6,16.12.2023,13:45:43,OK,OK,00:02:40,00:02:40,67.0,7.499999999999998,1.0
MatNr2,2089,PrMod3,TSys54,AB-2CD-0,16.12.2023,14:15:12,OK,OK,00:02:08,00:02:08,69.0,16.999999999999993,2.0
MatNr3,2090,PrMod1,TSys32,AB-2CD-2,16.12.2023,14:40:34,OK,OK,00:02:00,00:02:00,66.0,7.199999999999999,0.0
MatNr3,2091,PrMod3,TSys32,AB-2CD-3,16.12.2023,15:02:29,OK,OK,00:01:34,00:01:34,64.24,8.399999999999995,1.0
MatNr1,2092,PrMod4,TSys54,AB-2CD-5,16.12.2023,15:26:56,OK,OK,00:01:29,00:01:29,59.0,17.39999999999999,1.0
MatNr1,2092,PrMod4,TSys54,AB-2CD-5,16.12.2023,15:31:55,OK,OK,00:01:49,00:01:49,59.0,17.39999999999999,1.0
MatNr1,2093,PrMod2,TSys54,AB-1CD-5,16.12.2023,15:56:47,OK,OK,00:01:59,00:01:59,67.0,7.199999999999999,0.0
MatNr3,2094,PrMod3,TSys32,AB-2CD-3,16.12.2023,16:18:56,OK,OK,00:02:23,00:02:23,52.0,7.899999999999997,0.0
MatNr3,2095,PrMod1,TSys27,AB-3CD-7,16.12.2023,16:44:42,OK,OK,00:01:55,00:01:55,42.0,8.199999999999996,0.0
MatNr3,2096,PrMod3,TSys54,AB-2CD-6,16.12.2023,17:08:40,OK,OK,00:01:36,00:01:36,64.0,18.29999999999999,2.0
MatNr3,2097,PrMod1,TSys32,AB-1CD-5,16.12.2023,17:29:18,OK,OK,00:01:51,00:01:51,44.0,17.69999999999999,2.0
MatNr3,2098,PrMod3,TSys54,AB-3CD-2,16.12.2023,17:53:43,OK,OK,00:01:52,00:01:52,49.0,8.199999999999996,1.0
MatNr3,2098,PrMod3,TSys54,AB-3CD-2,16.12.2023,17:59:12,OK,OK,00:02:17,00:02:17,49.0,8.199999999999996,-0.16
MatNr3,2099,PrMod4,TSys32,AB-1CD-6,16.12.2023,18:22:21,OK,OK,00:02:04,00:02:04,67.0,9.69999999999999,1.0
MatNr2,2100,PrMod4,TSys32,AB-2CD-6,16.12.2023,18:46:13,OK,OK,00:01:52,00:01:52,54.0,-1.61,1.0
MatNr1,2101,PrMod4,TSys27,AB-1CD-3,16.12.2023,19:10:46,OK,OK,00:02:11,00:02:11,41.0,8.099999999999996,-0.79
MatNr3,2102,PrMod4,TSys27,AB-2CD-4,16.12.2023,19:35:23,OK,OK,00:01:56,00:01:56,42.0,18.7,0.0
MatNr2,2103,PrMod2,TSys32,AB-3CD-9,16.12.2023,19:54:40,OK,OK,00:02:26,00:02:26,54.0,15.899999999999997,1.0
MatNr3,2104,PrMod3,TSys54,AB-1CD-6,16.12.2023,20:18:25,OK,OK,00:02:20,00:02:20,63.0,19.199999999999985,1.0
MatNr1,2105,PrMod2,TSys27,AB-3CD-2,16.12.2023,20:42:08,OK,OK,00:01:47,00:01:47,47.0,9.89999999999999,1.0
MatNr1,2106,PrMod2,TSys32,AB-3CD-0,16.12.2023,21:06:29,OK,OK,00:02:12,00:02:12,65.0,15.3,2.0
MatNr3,2107,PrMod3,TSys27,AB-3CD-8,16.12.2023,21:29:13,OK,OK,00:02:14,00:02:14,67.0,18.19999999999999,1.0
MatNr2,2108,PrMod3,TSys27,AB-1CD-7,16.12.2023,21:52:28,OK,OK,00:01:59,00:01:59,53.0,8.199999999999996,2.0
MatNr3,2109,PrMod4,TSys54,AB-3CD-3,16.12.2023,22:16:57,OK,OK,00:01:44,00:01:44,44.0,8.299999999999995,1.0
MatNr3,2110,PrMod1,TSys27,AB-2CD-2,16.12.2023,22:41:31,OK,OK,00:02:06,00:02:06,57.0,8.099999999999996,2.0
MatNr1,2111,PrMod1,TSys32,AB-3CD-4,16.12.2023,23:02:00,OK,OK,00:01:31,00:01:31,48.0,8.499999999999995,2.0
MatNr2,2112,PrMod3,TSys32,AB-2CD-2,16.12.2023,23:26:27,OK,OK,00:01:39,00:01:39,67.0,16.799999999999994,0.0
MatNr1,2113,PrMod1,TSys54,AB-3CD-8,16.12.2023,23:50:52,OK,OK,00:02:07,00:02:07,69.0,9.099999999999993,0.0
MatNr2,2114,PrMod2,TSys32,AB-1CD-3,17.12.2023,00:14:09,OK,OK,00:02:31,00:02:31,68.0,16.599999999999994,1.0
MatNr1,2115,PrMod3,TSys32,AB-2CD-4,17.12.2023,00:38:06,OK,OK,00:01:55,00:01:55,57.0,19.399999999999984,1.0
MatNr1,2116,PrMod2,TSys54,AB-1CD-2,17.12.2023,01:04:50,OK,OK,00:02:31,00:02:31,41.0,15.799999999999995,0.0
MatNr1,2117,PrMod4,TSys27,AB-2CD-2,17.12.2023,01:29:57,OK,OK,00:01:40,00:01:40,45.0,18.19999999999999,1.0
MatNr2,2118,PrMod4,TSys54,AB-1CD-9,17.12.2023,01:51:41,OK,OK,00:02:24,00:02:24,55.0,-23.25,1.0
MatNr3,2119,PrMod2,TSys32,AB-2CD-6,17.12.2023,02:14:16,OK,OK,00:03:00,00:03:00,68.0,9.69999999999999,0.0
MatNr2,2120,PrMod1,TSys27,AB-2CD-0,17.12.2023,02:37:55,OK,OK,00:01:59,00:01:59,53.0,16.699999999999996,2.0
MatNr1,2121,PrMod4,TSys27,AB-3CD-8,17.12.2023,03:01:59,OK,OK,00:02:26,00:02:26,43.0,18.599999999999987,1.0
MatNr1,2122,PrMod1,TSys32,AB-1CD-3,17.12.2023,03:32:27,OK,OK,00:02:02,00:02:02,65.0,8.799999999999994,1.0
MatNr1,2123,PrMod4,TSys54,AB-2CD-5,17.12.2023,03:55:04,OK,OK,00:02:04,00:02:04,61.0,8.999999999999993,2.0
MatNr3,2124,PrMod2,TSys54,AB-1CD-3,17.12.2023,04:18:07,OK,OK,00:02:35,00:02:35,68.0,15.4,-0.32
MatNr1,2125,PrMod3,TSys27,AB-3CD-7,17.12.2023,04:44:22,OK,OK,00:01:39,00:01:39,45.0,15.4,2.0
MatNr1,2126,PrMod1,TSys54,AB-2CD-5,17.12.2023,05:09:37,OK,OK,00:01:35,00:01:35,59.0,18.69999999999999,2.0
MatNr1,2127,PrMod2,TSys27,AB-1CD-2,17.12.2023,05:32:10,OK,OK,00:01:36,00:01:36,40.0,18.999999999999982,2.0
MatNr3,2128,PrMod2,TSys27,AB-2CD-0,17.12.2023,05:53:15,OK,OK,00:02:41,00:02:41,51.0,9.399999999999991,1.0
MatNr2,2129,PrMod3,TSys27,AB-1CD-1,17.12.2023,06:18:23,OK,OK,00:01:21,00:01:21,44.0,17.29999999999999,2.0
MatNr2,2130,PrMod2,TSys32,AB-3CD-6,17.12.2023,06:40:18,OK,OK,00:02:21,00:02:21,53.0,17.499999999999993,0.0
MatNr1,2131,PrMod1,TSys32,AB-1CD-2,17.12.2023,07:03:43,OK,OK,00:01:42,00:01:42,43.0,8.599999999999994,0.0
MatNr1,2132,PrMod3,TSys32,AB-1CD-2,17.12.2023,07:22:33,OK,OK,00:01:50,00:01:50,67.0,8.999999999999993,0.0
MatNr3,2133,PrMod1,TSys32,AB-3CD-3,17.12.2023,07:44:29,OK,OK,00:01:22,00:01:22,59.0,8.699999999999994,0.0
MatNr2,2134,PrMod4,TSys54,AB-1CD-6,17.12.2023,08:07:47,OK,OK,00:01:44,00:01:44,100.24,17.89999999999999,0.0
MatNr2,2135,PrMod2,TSys27,AB-2CD-0,17.12.2023,08:31:40,OK,OK,00:01:48,00:01:48,43.0,9.69999999999999,0.0
MatNr1,2136,PrMod1,TSys32,AB-3CD-7,17.12.2023,08:58:55,OK,OK,00:01:58,00:01:58,41.0,15.999999999999996,2.0
MatNr3,2137,PrMod2,TSys54,AB-2CD-5,17.12.2023,09:24:23,OK,OK,00:02:02,00:02:02,44.0,19.199999999999985,1.0
MatNr2,2138,PrMod3,TSys27,AB-1CD-5,17.12.2023,09:50:45,OK,OK,00:02:26,00:02:26,45.0,8.699999999999994,1.0
MatNr3,2139,PrMod1,TSys32,AB-2CD-5,17.12.2023,10:15:02,OK,OK,00:01:42,00:01:42,51.0,17.099999999999994,2.0
MatNr3,2140,PrMod3,TSys27,AB-3CD-0,17.12.2023,10:37:07,OK,OK,00:02:14,00:02:14,-44.16,9.79999999999999,0.0
MatNr3,2141,PrMod3,TSys32,AB-2CD-3,17.12.2023,11:00:21,OK,OK,00:02:23,00:02:23,40.0,7.699999999999997,1.0
MatNr2,2142,PrMod2,TSys54,AB-1CD-4,17.12.2023,11:23:50,OK,OK,00:02:00,00:02:00,55.0,7.1,2.0
MatNr2,2142,PrMod2,TSys54,AB-1CD-4,17.12.2023,11:29:02,OK,OK,00:01:54,00:01:54,55.0,7.1,2.0
MatNr2,2143,PrMod2,TSys27,AB-2CD-1,17.12.2023,11:53:26,OK,OK,00:01:31,00:01:31,69.0,15.4,0.0
MatNr2,2144,PrMod1,TSys27,AB-2CD-7,17.12.2023,12:15:13,OK,OK,00:01:42,00:01:42,47.0,17.39999999999999,1.0
MatNr1,2145,PrMod4,TSys32,AB-3CD-2,17.12.2023,12:33:04,OK,OK,00:02:07,00:02:07,40.0,9.399999999999991,2.0
MatNr1,2146,PrMod3,TSys27,AB-1CD-0,17.12.2023,12:59:47,OK,OK,00:01:57,00:01:57,68.0,18.899999999999984,2.0
MatNr3,2147,PrMod4,TSys27,AB-2CD-5,17.12.2023,13:22:23,OK,OK,00:02:13,00:02:13,53.0,18.29999999999999,2.0
MatNr3,2148,PrMod1,TSys27,AB-1CD-3,17.12.2023,13:45:29,OK,OK,00:01:48,00:01:48,62.0,7.599999999999998,1.0
MatNr1,2149,PrMod1,TSys32,AB-3CD-0,17.12.2023,14:09:00,OK,OK,00:02:01,00:02:01,56.0,8.899999999999993,0.0
MatNr2,2150,PrMod2,TSys27,AB-1CD-4,17.12.2023,14:31:20,OK,OK,00:02:06,00:02:06,61.0,19.499999999999982,-0.0
MatNr2,2151,PrMod2,TSys27,AB-3CD-5,17.12.2023,14:53:30,OK,OK,00:02:03,00:02:03,54.0,15.3,-5.81
MatNr1,2152,PrMod4,TSys32,AB-1CD-8,17.12.2023,15:18:24,OK,OK,00:02:04,00:02:04,40.0,8.799999999999994,2.7
MatNr3,2153,PrMod1,TSys54,AB-1CD-8,17.12.2023,15:43:15,OK,OK,00:01:20,00:01:20,56.0,17.29999999999999,1.0
MatNr3,2154,PrMod4,TSys32,AB-1CD-9,17.12.2023,16:07:08,OK,OK,00:02:17,00:02:17,60.0,17.69999999999999,1.42
MatNr1,2155,PrMod3,TSys27,AB-1CD-5,17.12.2023,16:31:35,OK,OK,00:01:57,00:01:57,-156.76,15.999999999999996,1.0
MatNr3,2156,PrMod1,TSys32,AB-3CD-9,17.12.2023,16:58:02,OK,OK,00:02:06,00:02:06,-4.47,7.899999999999997,0.0
MatNr1,2157,PrMod1,TSys27,AB-3CD-6,17.12.2023,17:22:39,OK,OK,00:02:08,00:02:08,49.0,18.69999999999999,1.0
MatNr2,2158,PrMod2,TSys32,AB-2CD-3,17.12.2023,17:47:42,OK,OK,00:01:36,00:01:36,57.0,19.299999999999983,2.0
MatNr1,2159,PrMod3,TSys27,AB-3CD-2,17.12.2023,18:09:59,OK,OK,00:01:51,00:01:51,49.0,17.99999999999999,1.0
MatNr2,2160,PrMod1,TSys54,AB-1CD-0,17.12.2023,18:30:41,OK,OK,00:02:09,00:02:09,52.0,7.799999999999997,2.0
MatNr2,2161,PrMod4,TSys32,AB-2CD-6,17.12.2023,18:55:03,OK,OK,00:02:13,00:02:13,42.0,19.499999999999982,0.0
MatNr2,2162,PrMod2,TSys32,AB-2CD-9,17.12.2023,19:14:48,OK,OK,00:02:20,00:02:20,46.0,19.69999999999998,1.0
MatNr1,2163,PrMod4,TSys32,AB-2CD-9,17.12.2023,19:35:57,OK,OK,00:02:06,00:02:06,44.0,7.1,1.0
MatNr3,2164,PrMod3,TSys54,AB-2CD-1,17.12.2023,20:03:25,OK,OK,00:02:18,00:02:18,55.0,7.1,0.0
MatNr1,2165,PrMod4,TSys32,AB-3CD-5,17.12.2023,20:28:00,OK,OK,00:01:39,00:01:39,65.0,18.399999999999988,2.0
MatNr3,2166,PrMod3,TSys54,AB-1CD-9,17.12.2023,20:50:40,OK,OK,00:01:51,00:01:51,62.0,19.199999999999985,2.0
MatNr1,2167,PrMod4,TSys32,AB-3CD-5,17.12.2023,21:14:20,OK,OK,00:02:14,00:02:14,69.0,18.899999999999984,1.0
MatNr3,2168,PrMod2,TSys54,AB-1CD-0,17.12.2023,21:38:22,OK,OK,00:02:15,00:02:15,50.0,18.999999999999982,0.0
MatNr3,2169,PrMod4,TSys32,AB-1CD-2,17.12.2023,22:00:04,OK,OK,00:01:42,00:01:42,60.0,15.1,0.0
MatNr1,2170,PrMod3,TSys27,AB-1CD-7,17.12.2023,22:29:16,OK,OK,00:02:02,00:02:02,50.0,7.0,1.0
MatNr2,2171,PrMod1,TSys54,AB-1CD-3,17.12.2023,22:53:35,OK,OK,00:02:33,00:02:33,65.0,15.4,2.0
MatNr2,2171,PrMod1,TSys54,AB-1CD-3,17.12.2023,22:58:30,OK,OK,00:01:36,00:01:36,65.0,15.4,2.0
MatNr2,2172,PrMod3,TSys32,AB-3CD-6,17.12.2023,23:17:47,OK,OK,00:02:09,00:02:09,50.0,15.999999999999996,2.0
MatNr3,2173,PrMod3,TSys54,AB-1CD-7,17.12.2023,23:40:44,OK,OK,00:01:57,00:01:57,67.0,17.099999999999994,0.0
MatNr2,2174,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:07:19,angel_to_wide,Tolerance_violence,00:02:15,00:02:15,42.0,17.69999999999999,0.0
MatNr2,2174,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:12:19,OK,OK,00:02:13,00:02:13,-95.98,17.69999999999999,0.0
MatNr2,2174,PrMod4,TSys54,AB-3CD-7,18.12.2023,00:17:59,OK,OK,00:02:12,00:02:12,42.0,17.69999999999999,0.0
MatNr3,2175,PrMod4,TSys54,AB-1CD-7,18.12.2023,00:40:04,OK,OK,00:02:34,00:02:34,63.0,15.899999999999997,2.0
MatNr1,2176,PrMod3,TSys27,AB-1CD-7,18.12.2023,01:04:51,OK,OK,00:01:37,00:01:37,61.0,16.699999999999996,0.0
MatNr3,2177,PrMod2,TSys27,AB-3CD-5,18.12.2023,01:26:18,OK,OK,00:01:58,00:01:58,59.0,9.299999999999992,0.0
MatNr2,2178,PrMod1,TSys27,AB-1CD-9,18.12.2023,01:48:14,OK,OK,00:01:58,00:01:58,56.0,9.199999999999992,2.0
MatNr3,2179,PrMod2,TSys54,AB-2CD-3,18.12.2023,02:12:36,OK,OK,00:01:46,00:01:46,94.04,8.699999999999994,2.0
MatNr3,2179,PrMod2,TSys54,AB-2CD-3,18.12.2023,02:16:39,OK,OK,00:01:33,00:01:33,41.0,8.699999999999994,2.0
MatNr3,2180,PrMod3,TSys54,AB-2CD-0,18.12.2023,02:41:49,OK,OK,00:02:11,00:02:11,52.0,16.299999999999997,0.0
MatNr3,2181,PrMod2,TSys27,AB-1CD-0,18.12.2023,03:05:04,OK,OK,00:02:23,00:02:23,51.0,15.4,1.0
MatNr1,2182,PrMod1,TSys32,AB-2CD-1,18.12.2023,03:32:46,OK,OK,00:01:25,00:01:25,42.0,17.099999999999994,-0.0
MatNr2,2183,PrMod1,TSys27,AB-3CD-8,18.12.2023,03:54:22,OK,OK,00:02:07,00:02:07,56.0,7.0,1.0
MatNr2,2184,PrMod2,TSys54,AB-1CD-1,18.12.2023,04:18:25,OK,OK,00:01:57,00:01:57,65.0,8.699999999999994,1.0
MatNr2,2184,PrMod2,TSys54,AB-1CD-1,18.12.2023,04:22:05,OK,OK,00:01:52,00:01:52,65.0,8.699999999999994,1.0
MatNr1,2185,PrMod2,TSys32,AB-2CD-9,18.12.2023,04:45:42,OK,OK,00:01:59,00:01:59,50.0,16.099999999999994,0.0
