MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_11,col_12,col_13
MatNr3,1985,PrMod1,TSys54,AB-3CD-1,17.09.2024,01:20:34,OK,OK,00:01:08,00:01:08,1.2000000000000002,74.0,14.0
MatNr1,1986,PrMod1,TSys54,AB-1CD-7,17.09.2024,01:42:54,OK,OK,00:02:12,00:02:12,-1.11,31.0,38.0
MatNr3,1987,PrMod2,TSys54,AB-3CD-8,17.09.2024,02:06:00,OK,OK,00:01:36,00:01:36,80.0,48.0,30.0
MatNr1,1988,PrMod2,TSys32,AB-1CD-8,17.09.2024,02:31:19,OK,OK,00:02:45,00:02:45,0.1,45.0,14.0
MatNr3,1989,PrMod4,TSys54,AB-3CD-5,17.09.2024,02:54:56,OK,OK,00:01:52,00:01:52,98.0,67.0,22.0
MatNr3,1990,PrMod2,TSys27,AB-3CD-7,17.09.2024,03:19:51,OK,OK,00:01:45,00:01:45,90.0,22.0,11.0
MatNr2,1991,PrMod2,TSys32,AB-2CD-0,17.09.2024,03:43:49,OK,OK,00:01:42,00:01:42,0.5,1.63,27.0
MatNr2,1992,PrMod1,TSys32,AB-2CD-0,17.09.2024,04:08:00,OK,OK,00:01:41,00:01:41,88.0,6.0,17.0
MatNr2,1992,PrMod1,TSys32,AB-2CD-0,17.09.2024,04:12:45,OK,OK,00:02:22,00:02:22,88.0,6.0,-5.34
MatNr2,1993,PrMod1,TSys54,AB-2CD-4,17.09.2024,04:37:02,OK,OK,00:02:22,00:02:22,1.0,37.0,6.0
MatNr3,1994,PrMod2,TSys32,AB-3CD-0,17.09.2024,05:01:10,OK,OK,00:01:20,00:01:20,0.6,4.0,5.0
MatNr3,1995,PrMod1,TSys27,AB-3CD-9,17.09.2024,05:24:01,OK,OK,00:02:18,00:02:18,80.0,52.0,5.0
MatNr1,1996,PrMod2,TSys32,AB-1CD-5,17.09.2024,05:56:53,OK,OK,00:01:53,00:01:53,90.0,84.0,12.0
MatNr3,1997,PrMod1,TSys32,AB-3CD-9,17.09.2024,06:18:35,OK,OK,00:02:23,00:02:23,1.5000000000000002,91.0,28.4
MatNr1,1998,PrMod1,TSys32,AB-1CD-0,17.09.2024,06:42:24,OK,OK,00:02:03,00:02:03,1.4,47.0,23.0
MatNr2,1999,PrMod4,TSys54,AB-2CD-7,17.09.2024,07:07:59,OK,OK,00:01:33,00:01:33,0.7000000000000001,32.0,36.0
MatNr2,2000,PrMod2,TSys54,AB-2CD-9,17.09.2024,07:28:50,OK,OK,00:01:32,00:01:32,94.0,90.0,10.0
MatNr2,2001,PrMod3,TSys54,AB-2CD-8,17.09.2024,07:51:25,OK,OK,00:01:40,00:01:40,85.0,20.0,19.0
MatNr3,2002,PrMod2,TSys32,AB-3CD-9,17.09.2024,08:12:09,OK,OK,00:01:51,00:01:51,0.5,10.0,7.0
MatNr3,2003,PrMod1,TSys54,AB-3CD-3,17.09.2024,08:41:53,OK,OK,00:01:48,00:01:48,1.2000000000000002,56.0,39.0
MatNr3,2004,PrMod1,TSys27,AB-3CD-7,17.09.2024,09:08:01,OK,OK,00:02:06,00:02:06,0.7000000000000001,79.0,6.5
MatNr2,2005,PrMod1,TSys32,AB-2CD-7,17.09.2024,09:33:43,OK,OK,00:01:48,00:01:48,1.1,88.0,24.0
MatNr2,2006,PrMod4,TSys32,AB-2CD-9,17.09.2024,09:56:51,OK,OK,00:02:03,00:02:03,0.5,65.0,19.0
MatNr2,2007,PrMod1,TSys27,AB-2CD-9,17.09.2024,10:19:54,OK,OK,00:01:31,00:01:31,88.0,37.0,12.0
MatNr2,2008,PrMod2,TSys32,AB-2CD-2,17.09.2024,10:43:31,OK,OK,00:02:28,00:02:28,83.0,47.0,26.0
MatNr1,2009,PrMod3,TSys54,AB-1CD-2,17.09.2024,11:07:51,OK,OK,00:02:20,00:02:20,82.0,60.0,27.0
MatNr1,2010,PrMod3,TSys54,AB-1CD-2,17.09.2024,11:31:57,OK,OK,00:02:12,00:02:12,88.0,95.0,12.0
MatNr1,2011,PrMod2,TSys32,AB-1CD-9,17.09.2024,11:55:42,OK,OK,00:02:01,00:02:01,97.0,20.0,7.0
MatNr2,2012,PrMod4,TSys54,AB-2CD-4,17.09.2024,12:19:11,OK,OK,00:02:10,00:02:10,1.1,211.83,18.0
MatNr2,2013,PrMod3,TSys27,AB-2CD-1,17.09.2024,12:46:55,OK,OK,00:02:15,00:02:15,85.0,8.0,26.0
MatNr3,2014,PrMod4,TSys54,AB-3CD-7,17.09.2024,13:13:37,OK,OK,00:01:57,00:01:57,85.0,60.0,10.0
MatNr3,2015,PrMod2,TSys54,AB-3CD-5,17.09.2024,13:41:24,OK,OK,00:01:43,00:01:43,0.2,98.0,31.0
MatNr2,2016,PrMod3,TSys32,AB-2CD-2,17.09.2024,14:06:29,OK,OK,00:02:01,00:02:01,0.8,22.0,18.0
MatNr3,2017,PrMod2,TSys27,AB-3CD-7,17.09.2024,14:30:48,OK,OK,00:01:44,00:01:44,89.0,-14.55,35.0
MatNr2,2018,PrMod1,TSys27,AB-2CD-1,17.09.2024,14:55:38,OK,OK,00:02:08,00:02:08,0.9,37.0,39.0
MatNr3,2019,PrMod1,TSys32,AB-3CD-6,17.09.2024,15:20:10,OK,OK,00:02:30,00:02:30,1.1,76.0,30.0
MatNr3,2020,PrMod1,TSys54,AB-3CD-7,17.09.2024,15:44:22,OK,OK,00:01:53,00:01:53,0.6,19.0,12.0
MatNr3,2021,PrMod3,TSys32,AB-3CD-2,17.09.2024,16:09:42,OK,OK,00:01:42,00:01:42,1.0,88.0,17.0
MatNr2,2022,PrMod1,TSys27,AB-2CD-6,17.09.2024,16:33:15,OK,OK,00:02:32,00:02:32,80.0,52.0,7.0
MatNr3,2023,PrMod3,TSys27,AB-3CD-4,17.09.2024,16:57:42,OK,OK,00:01:55,00:01:55,97.0,3.0,12.0
MatNr2,2024,PrMod2,TSys32,AB-2CD-7,17.09.2024,17:21:58,OK,OK,00:01:51,00:01:51,96.0,75.0,34.0
MatNr1,2025,PrMod1,TSys27,AB-1CD-8,17.09.2024,17:47:05,OK,OK,00:01:43,00:01:43,91.0,98.0,23.0
MatNr3,2026,PrMod4,TSys54,AB-3CD-7,17.09.2024,18:10:30,OK,OK,00:02:12,00:02:12,1.1,16.0,25.0
MatNr2,2027,PrMod3,TSys32,AB-2CD-4,17.09.2024,18:33:03,OK,OK,00:02:32,00:02:32,0.9,5.0,14.0
MatNr1,2028,PrMod2,TSys54,AB-1CD-8,17.09.2024,18:57:41,OK,OK,00:02:00,00:02:00,84.0,32.0,14.0
MatNr2,2029,PrMod3,TSys54,AB-2CD-4,17.09.2024,19:19:09,OK,OK,00:01:59,00:01:59,0.2,45.0,20.0
MatNr1,2030,PrMod3,TSys32,AB-1CD-0,17.09.2024,19:43:36,OK,OK,00:02:10,00:02:10,82.0,11.0,12.0
MatNr3,2031,PrMod2,TSys27,AB-3CD-3,17.09.2024,20:05:40,OK,OK,00:02:05,00:02:05,0.8,80.0,25.0
MatNr3,2032,PrMod2,TSys32,AB-3CD-9,17.09.2024,20:30:08,OK,OK,00:01:15,00:01:15,1.0,9.0,30.0
MatNr3,2033,PrMod3,TSys32,AB-3CD-9,17.09.2024,20:53:44,OK,OK,00:01:52,00:01:52,1.5000000000000002,41.0,11.0
MatNr1,2034,PrMod3,TSys54,AB-1CD-5,17.09.2024,21:16:38,OK,OK,00:02:21,00:02:21,1.2000000000000002,17.0,38.0
MatNr1,2034,PrMod3,TSys54,AB-1CD-5,17.09.2024,21:22:11,OK,OK,00:02:39,00:02:39,1.2000000000000002,17.0,38.0
MatNr2,2035,PrMod1,TSys27,AB-2CD-8,17.09.2024,21:51:42,OK,OK,00:01:56,00:01:56,0.7000000000000001,2.0,39.0
MatNr3,2036,PrMod3,TSys54,AB-3CD-3,17.09.2024,22:14:05,OK,OK,00:01:32,00:01:32,-2.05,19.0,29.0
MatNr3,2037,PrMod4,TSys27,AB-3CD-6,17.09.2024,22:36:19,OK,OK,00:02:22,00:02:22,96.0,52.0,10.0
MatNr2,2038,PrMod1,TSys32,AB-2CD-8,17.09.2024,23:02:10,OK,OK,00:02:10,00:02:10,0.8,2.0,7.0
MatNr2,2039,PrMod3,TSys27,AB-2CD-2,17.09.2024,23:26:35,OK,OK,00:02:00,00:02:00,1.1,31.0,14.0
MatNr1,2040,PrMod2,TSys27,AB-1CD-8,17.09.2024,23:49:22,OK,OK,00:01:44,00:01:44,0.5,14.0,8.0
MatNr2,2041,PrMod4,TSys54,AB-2CD-8,18.09.2024,00:13:48,OK,OK,00:02:27,00:02:27,81.0,17.0,5.0
MatNr1,2042,PrMod3,TSys54,AB-1CD-0,18.09.2024,00:36:44,OK,OK,00:01:50,00:01:50,1.4,91.0,28.0
MatNr1,2042,PrMod3,TSys54,AB-1CD-0,18.09.2024,00:41:33,OK,OK,00:01:57,00:01:57,1.4,91.0,28.0
MatNr2,2043,PrMod3,TSys27,AB-2CD-7,18.09.2024,01:03:29,OK,OK,00:02:07,00:02:07,1.0,42.0,7.0
MatNr2,2044,PrMod3,TSys27,AB-2CD-2,18.09.2024,01:28:42,OK,OK,00:02:00,00:02:00,88.0,61.0,17.0
MatNr3,2045,PrMod3,TSys32,AB-3CD-3,18.09.2024,01:53:46,OK,OK,00:02:21,00:02:21,83.0,27.0,27.0
MatNr3,2046,PrMod2,TSys54,AB-3CD-2,18.09.2024,02:34:09,OK,OK,00:02:01,00:02:01,89.0,48.0,32.0
MatNr2,2047,PrMod4,TSys32,AB-2CD-8,18.09.2024,03:01:34,OK,OK,00:02:38,00:02:38,90.0,38.0,9.0
MatNr1,2048,PrMod1,TSys27,AB-1CD-4,18.09.2024,03:30:04,OK,OK,00:02:03,00:02:03,0.2,72.0,34.0
MatNr2,2049,PrMod4,TSys27,AB-2CD-4,18.09.2024,03:49:58,OK,OK,00:01:41,00:01:41,86.0,84.0,33.0
MatNr2,2050,PrMod1,TSys54,AB-2CD-9,18.09.2024,04:09:32,OK,OK,00:01:51,00:01:51,0.7000000000000001,36.0,22.0
MatNr1,2051,PrMod3,TSys54,AB-1CD-9,18.09.2024,04:34:34,OK,OK,00:02:05,00:02:05,88.0,89.0,9.0
MatNr1,2051,PrMod3,TSys54,AB-1CD-9,18.09.2024,04:40:00,OK,OK,00:01:41,00:01:41,45.54,89.0,9.0
MatNr1,2052,PrMod2,TSys32,AB-1CD-0,18.09.2024,05:02:52,OK,OK,00:01:58,00:01:58,0.9,69.0,-34.13
MatNr3,2053,PrMod1,TSys54,AB-3CD-3,18.09.2024,05:27:38,OK,OK,00:01:43,00:01:43,-66.7,35.0,5.0
MatNr2,2054,PrMod1,TSys27,AB-2CD-8,18.09.2024,05:56:20,OK,OK,00:02:14,00:02:14,98.0,3.0,24.0
MatNr1,2055,PrMod4,TSys54,AB-1CD-0,18.09.2024,06:29:30,OK,OK,00:02:00,00:02:00,1.19,3.0,33.0
MatNr1,2056,PrMod4,TSys32,AB-1CD-7,18.09.2024,06:54:26,OK,OK,00:01:49,00:01:49,93.0,45.0,10.0
MatNr3,2057,PrMod1,TSys54,AB-3CD-8,18.09.2024,07:15:57,OK,OK,00:01:44,00:01:44,0.7000000000000001,15.0,19.0
MatNr1,2058,PrMod4,TSys32,AB-1CD-7,18.09.2024,07:36:00,OK,OK,00:01:25,00:01:25,0.2,11.0,5.0
MatNr3,2059,PrMod4,TSys32,AB-3CD-4,18.09.2024,07:58:49,OK,OK,00:02:06,00:02:06,0.8,0.0,31.0
MatNr2,2060,PrMod4,TSys54,AB-2CD-7,18.09.2024,08:30:25,OK,OK,00:01:45,00:01:45,1.1,22.0,21.0
MatNr2,2060,PrMod4,TSys54,AB-2CD-7,18.09.2024,08:35:18,OK,OK,00:02:21,00:02:21,1.1,-49.91,21.0
MatNr1,2061,PrMod2,TSys32,AB-1CD-3,18.09.2024,09:00:16,OK,OK,00:02:17,00:02:17,92.0,89.0,-15.52
MatNr3,2062,PrMod1,TSys27,AB-3CD-8,18.09.2024,09:23:11,OK,OK,00:01:42,00:01:42,83.0,108.58,33.0
MatNr3,2063,PrMod3,TSys27,AB-3CD-1,18.09.2024,09:49:27,Angel_to_low,Tolerance_violence,00:01:59,00:01:59,84.0,4.0,28.0
MatNr3,2064,PrMod4,TSys27,AB-3CD-4,18.09.2024,10:19:59,OK,OK,00:02:10,00:02:10,94.0,47.0,28.0
MatNr1,2065,PrMod3,TSys32,AB-1CD-2,18.09.2024,10:43:34,OK,OK,00:01:34,00:01:34,87.0,74.0,10.0
MatNr2,2066,PrMod1,TSys54,AB-2CD-0,18.09.2024,11:04:46,OK,OK,00:02:08,00:02:08,0.5,33.0,25.0
MatNr1,2067,PrMod1,TSys27,AB-1CD-0,18.09.2024,11:28:26,OK,OK,00:02:08,00:02:08,94.0,46.0,6.0
MatNr2,2068,PrMod4,TSys54,AB-2CD-3,18.09.2024,11:51:59,OK,OK,00:02:19,00:02:19,86.0,6.0,30.0
MatNr3,2069,PrMod3,TSys32,AB-3CD-2,18.09.2024,12:16:38,OK,OK,00:01:52,00:01:52,0.4,29.0,34.0
MatNr2,2070,PrMod3,TSys32,AB-2CD-4,18.09.2024,12:38:38,OK,OK,00:02:11,00:02:11,85.0,53.0,11.0
MatNr1,2071,PrMod1,TSys32,AB-1CD-0,18.09.2024,13:00:30,OK,OK,00:02:10,00:02:10,0.30000000000000004,37.0,32.0
MatNr1,2072,PrMod4,TSys27,AB-1CD-7,18.09.2024,13:24:34,OK,OK,00:02:24,00:02:24,91.0,-4.2,26.0
MatNr2,2073,PrMod1,TSys32,AB-2CD-6,18.09.2024,13:50:14,OK,OK,00:02:04,00:02:04,93.0,66.51,18.0
MatNr3,2074,PrMod2,TSys32,AB-3CD-4,18.09.2024,14:13:49,OK,OK,00:02:08,00:02:08,98.0,8.0,30.0
MatNr1,2075,PrMod4,TSys54,AB-1CD-2,18.09.2024,14:36:08,OK,OK,00:01:43,00:01:43,87.0,68.0,30.0
MatNr1,2076,PrMod3,TSys32,AB-1CD-8,18.09.2024,15:01:59,OK,OK,00:01:54,00:01:54,95.0,96.0,6.0
MatNr3,2077,PrMod4,TSys32,AB-3CD-6,18.09.2024,15:23:01,OK,OK,00:02:13,00:02:13,0.9,10.0,39.0
MatNr1,2078,PrMod4,TSys54,AB-1CD-3,18.09.2024,15:46:54,OK,OK,00:02:00,00:02:00,1.3000000000000005,11.0,18.0
MatNr1,2079,PrMod2,TSys32,AB-1CD-0,18.09.2024,16:10:37,OK,OK,00:02:05,00:02:05,80.0,44.0,34.0
MatNr1,2080,PrMod3,TSys32,AB-1CD-5,18.09.2024,16:35:06,OK,OK,00:01:46,00:01:46,90.0,26.0,10.0
MatNr3,2081,PrMod2,TSys32,AB-3CD-4,18.09.2024,16:59:10,OK,OK,00:01:45,00:01:45,1.3000000000000005,28.0,27.0
MatNr1,2082,PrMod4,TSys32,AB-1CD-0,18.09.2024,17:20:35,OK,OK,00:01:52,00:01:52,1.5000000000000002,15.0,18.0
MatNr2,2083,PrMod3,TSys27,AB-2CD-5,18.09.2024,17:43:37,OK,OK,00:02:17,00:02:17,98.0,91.0,38.0
MatNr3,2084,PrMod1,TSys27,AB-3CD-5,18.09.2024,18:07:33,OK,OK,00:01:50,00:01:50,97.0,93.0,14.0
MatNr3,2085,PrMod1,TSys27,AB-3CD-0,18.09.2024,18:31:11,OK,OK,00:02:44,00:02:44,85.0,17.0,10.0
MatNr1,2086,PrMod1,TSys32,AB-1CD-0,18.09.2024,18:52:34,OK,OK,00:01:33,00:01:33,0.30000000000000004,54.0,17.0
MatNr3,2087,PrMod3,TSys54,AB-3CD-7,18.09.2024,19:13:24,OK,OK,00:02:04,00:02:04,82.0,22.0,35.0
MatNr2,2088,PrMod2,TSys54,AB-2CD-4,18.09.2024,19:37:37,OK,OK,00:02:30,00:02:30,0.8,61.0,35.0
MatNr3,2089,PrMod4,TSys32,AB-3CD-9,18.09.2024,20:01:32,OK,OK,00:02:26,00:02:26,0.2,74.0,22.0
MatNr2,2090,PrMod1,TSys27,AB-2CD-9,18.09.2024,20:27:21,OK,OK,00:02:01,00:02:01,-0.59,62.0,31.0
MatNr1,2091,PrMod4,TSys27,AB-1CD-4,18.09.2024,20:53:56,OK,OK,00:01:59,00:01:59,2.44,93.0,34.0
MatNr1,2092,PrMod3,TSys27,AB-1CD-3,18.09.2024,21:15:10,OK,OK,00:01:57,00:01:57,89.0,19.0,20.0
MatNr2,2093,PrMod1,TSys54,AB-2CD-1,18.09.2024,21:36:48,OK,OK,00:02:03,00:02:03,93.0,51.0,35.0
MatNr3,2094,PrMod2,TSys32,AB-3CD-1,18.09.2024,21:58:44,OK,OK,00:02:04,00:02:04,1.0,83.0,28.0
MatNr1,2095,PrMod3,TSys32,AB-1CD-1,18.09.2024,22:23:24,OK,OK,00:02:10,00:02:10,97.0,10.0,5.0
MatNr2,2096,PrMod2,TSys54,AB-2CD-6,18.09.2024,22:48:33,OK,OK,00:02:02,00:02:02,0.7000000000000001,13.0,33.0
MatNr2,2097,PrMod4,TSys32,AB-2CD-2,18.09.2024,23:10:12,OK,OK,00:01:57,00:01:57,88.0,24.0,9.0
MatNr3,2098,PrMod2,TSys27,AB-3CD-3,18.09.2024,23:30:51,OK,OK,00:02:19,00:02:19,95.0,16.66,32.0
MatNr3,2099,PrMod4,TSys27,AB-3CD-5,18.09.2024,23:54:08,OK,OK,00:02:14,00:02:14,0.4,83.0,12.0
MatNr1,2100,PrMod2,TSys27,AB-1CD-1,19.09.2024,00:15:26,OK,OK,00:02:12,00:02:12,3.04,52.0,9.0
MatNr3,2101,PrMod1,TSys32,AB-3CD-5,19.09.2024,00:39:48,OK,OK,00:02:28,00:02:28,0.2,68.0,22.0
MatNr3,2102,PrMod1,TSys27,AB-3CD-3,19.09.2024,01:05:10,OK,OK,00:02:06,00:02:06,1.2000000000000002,32.0,19.0
MatNr2,2103,PrMod3,TSys27,AB-2CD-2,19.09.2024,01:27:35,OK,OK,00:01:59,00:01:59,81.0,0.0,30.0
MatNr1,2104,PrMod3,TSys27,AB-1CD-5,19.09.2024,01:50:51,temperature_to_high,Tolerance_violence,00:02:59,00:02:59,0.30000000000000004,37.0,37.0
MatNr3,2105,PrMod1,TSys32,AB-3CD-0,19.09.2024,02:16:43,OK,OK,00:02:06,00:02:06,92.0,0.0,16.0
MatNr3,2106,PrMod2,TSys32,AB-3CD-0,19.09.2024,02:39:06,Angel_to_low,Tolerance_violence,00:01:54,00:01:54,85.0,96.0,10.0
MatNr2,2107,PrMod1,TSys32,AB-2CD-8,19.09.2024,03:01:20,OK,OK,00:01:31,00:01:31,1.2000000000000002,-151.44,33.0
MatNr3,2108,PrMod2,TSys27,AB-3CD-5,19.09.2024,03:23:34,System_issue,System_error,00:01:59,00:01:59,0.4,16.0,5.0
MatNr3,2109,PrMod1,TSys27,AB-3CD-8,19.09.2024,03:47:04,OK,OK,00:01:15,00:01:15,0.8,63.0,27.0
MatNr3,2110,PrMod2,TSys32,AB-3CD-6,19.09.2024,04:13:16,OK,OK,00:01:53,00:01:53,87.0,74.0,11.0
MatNr1,2111,PrMod1,TSys54,AB-1CD-0,19.09.2024,04:35:00,OK,OK,00:02:37,00:02:37,0.5,43.0,12.0
MatNr1,2111,PrMod1,TSys54,AB-1CD-0,19.09.2024,04:39:43,OK,OK,00:01:55,00:01:55,0.5,43.0,12.0
MatNr1,2112,PrMod2,TSys54,AB-1CD-1,19.09.2024,05:02:14,OK,OK,00:01:20,00:01:20,80.0,1.0,23.0
MatNr1,2113,PrMod1,TSys54,AB-1CD-1,19.09.2024,05:26:45,OK,OK,00:01:47,00:01:47,1.4,27.0,23.0
MatNr2,2114,PrMod2,TSys27,AB-2CD-5,19.09.2024,05:50:22,OK,OK,00:01:44,00:01:44,88.0,8.0,9.0
MatNr2,2115,PrMod3,TSys54,AB-2CD-0,19.09.2024,06:16:06,OK,OK,00:01:48,00:01:48,83.0,3.0,39.0
MatNr1,2116,PrMod1,TSys27,AB-1CD-9,19.09.2024,06:40:37,OK,OK,00:01:28,00:01:28,0.9,50.0,11.0
MatNr1,2117,PrMod1,TSys32,AB-1CD-3,19.09.2024,07:03:30,OK,OK,00:02:20,00:02:20,0.2,33.0,33.0
MatNr2,2118,PrMod2,TSys27,AB-2CD-2,19.09.2024,07:27:23,OK,OK,00:02:04,00:02:04,1.4,19.0,22.0
MatNr3,2119,PrMod2,TSys54,AB-3CD-1,19.09.2024,07:48:50,OK,OK,00:01:48,00:01:48,1.5000000000000002,93.0,9.0
MatNr1,2120,PrMod3,TSys32,AB-1CD-1,19.09.2024,08:10:17,OK,OK,00:02:07,00:02:07,89.0,83.0,29.0
MatNr2,2121,PrMod2,TSys54,AB-2CD-9,19.09.2024,08:35:44,OK,OK,00:02:32,00:02:32,99.0,65.0,19.0
MatNr1,2122,PrMod3,TSys32,AB-1CD-5,19.09.2024,08:59:32,OK,OK,00:02:19,00:02:19,81.0,25.0,37.0
MatNr3,2123,PrMod3,TSys54,AB-3CD-3,19.09.2024,09:24:50,OK,OK,00:01:27,00:01:27,1.2000000000000002,26.0,39.0
MatNr3,2124,PrMod4,TSys27,AB-3CD-2,19.09.2024,09:49:26,OK,OK,00:02:20,00:02:20,-191.26,42.0,32.0
MatNr1,2125,PrMod4,TSys32,AB-1CD-9,19.09.2024,10:13:14,OK,OK,00:02:08,00:02:08,82.0,24.0,36.0
MatNr3,2126,PrMod1,TSys54,AB-3CD-7,19.09.2024,10:36:31,OK,OK,00:02:07,00:02:07,0.2,47.0,10.0
MatNr1,2127,PrMod1,TSys27,AB-1CD-0,19.09.2024,10:59:43,OK,OK,00:02:38,00:02:38,0.1,8.0,34.0
MatNr1,2128,PrMod1,TSys27,AB-1CD-1,19.09.2024,11:23:08,OK,OK,00:01:57,00:01:57,91.0,51.0,31.0
MatNr2,2129,PrMod1,TSys32,AB-2CD-2,19.09.2024,11:49:27,OK,OK,00:01:42,00:01:42,97.0,7.0,30.0
MatNr1,2130,PrMod1,TSys54,AB-1CD-8,19.09.2024,12:10:01,OK,OK,00:01:45,00:01:45,1.2000000000000002,8.0,26.0
MatNr1,2130,PrMod1,TSys54,AB-1CD-8,19.09.2024,12:13:13,OK,OK,00:02:00,00:02:00,1.2000000000000002,8.0,26.0
MatNr2,2131,PrMod1,TSys32,AB-2CD-9,19.09.2024,12:35:09,OK,OK,00:01:57,00:01:57,93.0,7.0,19.0
MatNr1,2132,PrMod4,TSys54,AB-1CD-0,19.09.2024,12:59:27,OK,OK,00:01:38,00:01:38,81.0,38.0,20.0
MatNr3,2133,PrMod2,TSys27,AB-3CD-5,19.09.2024,13:22:10,OK,OK,00:01:47,00:01:47,83.0,30.0,25.0
MatNr2,2134,PrMod1,TSys27,AB-2CD-5,19.09.2024,13:46:20,OK,OK,00:02:25,00:02:25,0.5,72.0,39.0
MatNr2,2135,PrMod3,TSys54,AB-2CD-1,19.09.2024,14:11:52,OK,OK,00:02:02,00:02:02,0.7000000000000001,33.0,32.0
MatNr1,2136,PrMod4,TSys54,AB-1CD-0,19.09.2024,14:34:42,OK,OK,00:01:43,00:01:43,1.0,22.0,9.0
MatNr3,2137,PrMod1,TSys54,AB-3CD-4,19.09.2024,15:00:36,OK,OK,00:01:42,00:01:42,0.1,9.75,34.0
MatNr3,2138,PrMod4,TSys32,AB-3CD-5,19.09.2024,15:23:30,OK,OK,00:01:51,00:01:51,0.7000000000000001,84.0,39.0
MatNr1,2139,PrMod2,TSys32,AB-1CD-1,19.09.2024,15:47:58,OK,OK,00:01:33,00:01:33,81.0,3.0,17.0
MatNr3,2140,PrMod2,TSys54,AB-3CD-4,19.09.2024,16:09:14,OK,OK,00:01:42,00:01:42,89.0,85.0,19.0
MatNr1,2141,PrMod4,TSys27,AB-1CD-8,19.09.2024,16:29:27,OK,OK,00:02:13,00:02:13,1.1,41.0,25.0
MatNr3,2142,PrMod1,TSys54,AB-3CD-7,19.09.2024,16:53:16,OK,OK,00:02:19,00:02:19,0.8,65.0,11.39
MatNr2,2143,PrMod2,TSys27,AB-2CD-9,19.09.2024,17:15:14,OK,OK,00:02:28,00:02:28,0.1,11.0,6.0
MatNr1,2144,PrMod1,TSys27,AB-1CD-1,19.09.2024,17:37:21,OK,OK,00:01:48,00:01:48,83.0,45.0,33.0
MatNr1,2145,PrMod1,TSys54,AB-1CD-5,19.09.2024,18:01:12,OK,OK,00:01:44,00:01:44,92.0,98.0,26.0
MatNr3,2146,PrMod1,TSys32,AB-3CD-8,19.09.2024,18:19:55,OK,OK,00:01:18,00:01:18,86.0,3.0,22.0
MatNr3,2147,PrMod2,TSys54,AB-3CD-1,19.09.2024,18:42:14,OK,OK,00:01:20,00:01:20,0.6,-217.94,8.0
MatNr3,2147,PrMod2,TSys54,AB-3CD-1,19.09.2024,18:46:59,OK,OK,00:02:03,00:02:03,-0.38,94.0,8.0
MatNr3,2147,PrMod2,TSys54,AB-3CD-1,19.09.2024,18:50:56,OK,OK,00:01:29,00:01:29,0.6,94.0,8.0
MatNr3,2148,PrMod4,TSys27,AB-3CD-0,19.09.2024,19:12:26,OK,OK,00:01:46,00:01:46,95.0,57.0,13.0
MatNr2,2149,PrMod4,TSys54,AB-2CD-4,19.09.2024,19:33:30,OK,OK,00:02:02,00:02:02,1.4,40.0,23.0
MatNr3,2150,PrMod4,TSys27,AB-3CD-9,19.09.2024,19:55:39,OK,OK,00:02:24,00:02:24,80.0,6.0,23.0
MatNr3,2151,PrMod1,TSys54,AB-3CD-8,19.09.2024,20:20:22,OK,OK,00:02:15,00:02:15,88.0,46.0,6.0
MatNr1,2152,PrMod1,TSys27,AB-1CD-5,19.09.2024,20:45:14,OK,OK,00:02:13,00:02:13,88.0,82.0,10.0
MatNr1,2153,PrMod4,TSys54,AB-1CD-2,19.09.2024,21:10:22,OK,OK,00:01:26,00:01:26,86.0,27.0,21.0
MatNr1,2154,PrMod1,TSys54,AB-1CD-7,19.09.2024,21:34:14,OK,OK,00:01:38,00:01:38,93.0,61.0,7.0
MatNr1,2155,PrMod4,TSys32,AB-1CD-5,19.09.2024,21:57:56,OK,OK,00:01:38,00:01:38,0.2,53.0,23.0
MatNr2,2156,PrMod3,TSys27,AB-2CD-3,19.09.2024,22:23:42,OK,OK,00:02:15,00:02:15,0.6,86.0,9.0
MatNr1,2157,PrMod2,TSys32,AB-1CD-4,19.09.2024,22:44:40,OK,OK,00:01:34,00:01:34,88.0,215.85,13.0
MatNr1,2158,PrMod3,TSys54,AB-1CD-1,19.09.2024,23:09:50,OK,OK,00:01:34,00:01:34,1.0,3.0,37.0
MatNr1,2158,PrMod3,TSys54,AB-1CD-1,19.09.2024,23:13:34,OK,OK,00:02:36,00:02:36,-1.98,3.0,37.0
MatNr3,2159,PrMod2,TSys32,AB-3CD-1,19.09.2024,23:38:12,OK,OK,00:01:57,00:01:57,0.8,91.0,6.0
MatNr2,2160,PrMod4,TSys27,AB-2CD-1,20.09.2024,00:02:52,OK,OK,00:01:54,00:01:54,1.4,0.0,-1.24
MatNr2,2161,PrMod3,TSys27,AB-2CD-3,20.09.2024,00:26:14,OK,OK,00:02:10,00:02:10,1.0,27.0,39.0
MatNr3,2162,PrMod2,TSys54,AB-3CD-3,20.09.2024,00:50:43,OK,OK,00:02:20,00:02:20,0.30000000000000004,52.0,14.0
MatNr2,2163,PrMod1,TSys27,AB-2CD-5,20.09.2024,01:15:11,OK,OK,00:02:13,00:02:13,1.3000000000000005,52.0,24.0
MatNr1,2164,PrMod1,TSys27,AB-1CD-6,20.09.2024,01:40:02,OK,OK,00:02:11,00:02:11,92.0,8.0,37.0
